date,axis_Equity_US,axis_Equity_ExUS,axis_Rates,axis_Credit,axis_USD,axis_Commodities,axis_Metals,axis_Miners,axis_Vol,axis_Sector_Tech,axis_Sector_Fin,axis_Sector_Health,axis_Sector_ConsDisc,axis_Sector_ConsStap,axis_Sector_Ind,axis_Sector_Energy,axis_Sector_Materials,axis_Sector_Utilities,axis_Sector_Comm,axis_Sector_RealEstate,axis_MegaCap_AI,axis_Semis,axis_Software_Cloud,axis_DataCenter_Infra,axis_Cyber,axis_Defense,axis_Space,axis_Robotics,axis_Grid_Power,axis_Quantum,axis_Crypto,axis_Nuclear_Uranium,axis_Critical_Minerals,axis_Clean_Solar,axis_Clean_Wind,axis_Clean_Broad,axis_Genomics_Bio,axis_Drones_Autonomy
2025-03-07,0.015206919838562974,0.03787630114120451,0.03467279746523397,0.004085184621178723,0.02987330089188066,0.02410345525510136,0.03783972453170136,0.02876982654901299,0.0057541370041742715,0.005590211499280331,0.015351605572404912,0.005579654823374206,0.00011372066958508904,0.003558836658300649,0.0186964971170382,0.014403837311516388,0.0036971788074369495,0.015394420240031181,0.006026476645039904,0.013716914266399977,0.04252448711933749,0.029354787326650925,0.02055660758373093,0.04757951669954599,0.009645810299123576,0.048081764769143755,0.007742061975162688,0.005048338780067866,0.04494147905759777,0.07143036004641753,0.042225621796728764,0.044093444249873125,0.08735580861582366,0.030533662182004474,0.010667688156792698,0.054319547499999815,0.05506100833002465,0.02852700460351573
2025-03-08,0.0146397768028721,0.037354543751840476,0.03676595601884063,0.004790953701181173,0.029266416087136097,0.021561972079401456,0.03560583498740019,0.02852849318560819,0.0055053395670971806,0.00569713645789075,0.014833706199277472,0.00514857655044721,0.0005617394962354934,0.002688451991526906,0.017346174669205894,0.012371011174124182,0.0028141272155399093,0.014112603541107199,0.006224056064658319,0.013020586205427807,0.0442486520118277,0.028744485456271184,0.022647198547979468,0.04819201261343117,0.011133203617719,0.048245493142034676,0.007651104450063981,0.005523373833887024,0.04382361996793406,0.06819437568234345,0.04306164859357235,0.04853779240999873,0.08936467189474916,0.03091862327724727,0.011353525464820624,0.056893147040618056,0.05364998756580511,0.028979628682878355
2025-03-09,0.014654645146746147,0.03737137275489757,0.03677439779204081,0.004794028306380629,0.029278362242902537,0.02157299663183634,0.035636785752091865,0.028547428980214447,0.0055091286621875716,0.005700826586156848,0.01483777298201697,0.005146668544307462,0.000552507748039043,0.0026864089512455684,0.017342533727606115,0.01237450098343304,0.0028127400907146855,0.014102907957803558,0.006213886741382595,0.01301082655187206,0.044255525460796405,0.028744361702675775,0.022663658547727387,0.04816025289279574,0.0111395608873187,0.048241347659255474,0.0076560608124046905,0.005526677098667085,0.04380405691276836,0.06819139117201507,0.04298403014924438,0.0485294969804424,0.089386352019872,0.030926554136883052,0.011362389959188096,0.056901354846044826,0.0536186625578163,0.028987539070208356
2025-03-10,0.01485891009443913,0.037555046373228415,0.03682817994762576,0.004824523788052318,0.02939024295405924,0.021676933243605295,0.035981939641229824,0.028748380238099547,0.005552605439801495,0.005737678325140825,0.014902880026122129,0.0051248887908410265,0.00040918604549392,0.0026667620802416645,0.017306136091786523,0.01241586842341073,0.0028194426311527517,0.013976437860522883,0.006072872480504278,0.012915948197308147,0.044328100671667946,0.028672056895291943,0.02290376837052042,0.047777743848331264,0.011191910277404349,0.04818502556466869,0.007678300831876353,0.005557037191995323,0.043549431737641434,0.06810494857095739,0.04263415737432345,0.048354248332349935,0.08951432297114754,0.03098744544177314,0.01145910549247738,0.056935488139321255,0.05334528794944459,0.029056757666141776
2025-03-11,0.00628287210213084,0.025932450108758526,0.07983833680177846,0.019922389995008012,0.01329058221459051,0.003053099934186821,0.027100487407432972,0.024700845249436946,0.001986490506363062,0.0002719986351195333,0.006147004742935125,0.0010704940238172535,0.011037507596830781,0.0015021453879827359,0.014084663089519757,0.012055728150664134,0.001943444671299979,0.027836074116890864,0.0163309698937564,0.01593732446892821,0.06659287241442652,0.03897354674819691,0.011459846068354495,0.06854662684605281,0.0076664404331530074,0.042481688033563225,0.0048846742408851455,0.002733486544891232,0.06065451356088339,0.033527237796798816,0.05567319857514019,0.07273197271897874,0.07063099899162459,0.018473359595047596,0.0009260121181929852,0.035569068983206296,0.06582223222221137,0.0323273150109618
2025-03-12,0.0063588716544960055,0.027825241902931487,0.06553754311203278,0.015341593907164925,0.018011490528031148,0.006133927410379751,0.03203648761563534,0.02878696017301446,0.0024720723802321757,0.002886227839241375,0.006372547657526691,0.0006790948708433343,0.009947224526654747,0.00040285642521788694,0.01588109491398996,0.01422864504227679,0.0008538725961963104,0.02565170135233081,0.01295227252606342,0.013144777691758522,0.05726723956542328,0.045064716956947595,0.01180189787448542,0.06434172006947117,0.007571147384773462,0.040320075792004785,0.007134190564165777,0.00460526521779833,0.06243652573499083,0.04134379666609668,0.06278086831598838,0.07205696136590997,0.07351304496462341,0.01858706187997736,0.0022029808860754116,0.036417335376233956,0.05581612456679997,0.031234542692216306
2025-03-13,0.005392094707894774,0.02622360949501863,0.07962488746675518,0.020162752978108208,0.013575441315854512,0.0036662024941564596,0.03105525187334111,0.03235075205366992,0.0009879268748515324,0.0008968376254888264,0.004179783177281995,0.000883684932299578,0.013764810456872105,9.120386262276315e-06,0.013264271083664358,0.012708780511432781,0.004973178929813004,0.02988840358206193,0.014875292201258735,0.013435009270356053,0.0678603487766803,0.04542324965755064,0.017486933238119777,0.06543656795839478,0.01058556440975509,0.03706120750082098,0.003247280165279432,0.00376475685764627,0.06224145738793149,0.011131013808526527,0.06629076192175659,0.07813561800184848,0.07492181256908913,0.01483625062792254,0.002259417790194662,0.03016377539190315,0.05700474429544613,0.030231148224691973
2025-03-14,0.017106120366580834,0.01535238061111015,0.09030066534249409,0.02228536284010827,0.002975955094061154,0.00984064218408701,0.01936918821147506,0.014158507476143384,0.0008861601812886948,0.003918513672736067,0.00043882588529695624,0.000932285922788987,0.018683685048000085,0.0008605364907464715,0.00912456097260527,0.00773071983508109,0.005182862537586901,0.03474465642447338,0.02198933826846836,0.012546917086801921,0.08599846538630546,0.04383224286145385,0.03200639267596625,0.06491228772289294,0.01713448511354761,0.034966873711108765,0.0059524007564934235,0.00038752210676510816,0.05886136136855792,0.0156902723769633,0.0624569149459868,0.0769364775150029,0.04897009612205332,0.008535499671493113,0.00840748002589529,0.019411373642969524,0.07760079511302222,0.029511174431588023
2025-03-15,0.020278580921214692,0.01088060631009186,0.09822050590770302,0.024362970399434226,0.0020263327458464706,0.014808855087583082,0.01974702449264306,0.015334727022884128,0.0012018324535188465,0.004790457652463915,0.00367378895445971,0.0015513122373028378,0.019018628136069603,5.1542431252507455e-05,0.00601796414813889,0.003374504301233448,0.00561806844723203,0.033134678129628434,0.023637819135798245,0.011381877631562448,0.08782471569810915,0.04705638792650872,0.03344444056620681,0.06661236665685441,0.016794549306761615,0.031018853236891686,0.00706544004040511,0.0006005729651668363,0.05483909483317974,0.017165778687327153,0.058895399731056605,0.07659293278453841,0.04048086708112644,0.006709449963899671,0.011062996041201919,0.015405549451550328,0.08348770102044616,0.025830827462707675
2025-03-16,0.020311202064727463,0.010836692376470447,0.0982010134069516,0.024356131781561492,0.002062006609101165,0.014839012848061803,0.01978531827047026,0.015336443161029207,0.0012077101999541195,0.00480064507724187,0.0036912198195024368,0.0015531328026995568,0.019030049311272966,5.1382307791163023e-05,0.006003518134343102,0.0033573576222852564,0.0056186062040624275,0.03313375592643626,0.023650757751914248,0.011377301520024695,0.08785177878601078,0.04705289807055898,0.0334727309749022,0.06659544246710757,0.016800977517226545,0.0309955567654601,0.007071665989360026,0.0006049358951287304,0.05481610561130343,0.017202208816987464,0.0589133910773799,0.07657062507182175,0.040395003688290784,0.006687413191043816,0.01108006258266768,0.015368205721315604,0.08350760112243968,0.025810139455093428
