date,k,ch1,ch1_share,ch2,ch2_share,ch3,ch3_share
2025-03-30,2,Nuclear_Uranium,0.1209509491452741,Rates,0.0827306038630426,MegaCap_AI,0.0605218723298686
2025-03-31,2,Nuclear_Uranium,0.1209443643793516,Rates,0.0827450898393615,MegaCap_AI,0.0605169579150508
2025-04-01,2,Rates,0.1533116789308914,Nuclear_Uranium,0.0782105915254581,Credit,0.0720003922154312
2025-04-02,2,Rates,0.1446536569560579,Nuclear_Uranium,0.0713136751760168,Credit,0.0671324344283087
2025-04-03,2,Rates,0.1466674119061194,Credit,0.068741906110929,Nuclear_Uranium,0.0665419205353004
2025-04-04,2,Nuclear_Uranium,0.0872184343715995,Rates,0.0749443474488843,Crypto,0.0559637451411164
2025-04-05,2,Rates,0.112572128636149,Crypto,0.084084733367539,Genomics_Bio,0.0694254721267233
2025-04-06,2,Rates,0.1125014192971194,Crypto,0.0844596199932609,Genomics_Bio,0.0693838159657847
2025-04-07,2,Rates,0.1127764371660383,Crypto,0.0830271716242084,Genomics_Bio,0.0695748505222195
2025-04-08,2,Rates,0.1073838397597793,Crypto,0.058070612811617,Nuclear_Uranium,0.0519722226980738
2025-04-09,2,Rates,0.110041520261041,Nuclear_Uranium,0.0557001549283927,MegaCap_AI,0.050551626113238
2025-04-10,2,Rates,0.14397149240458,Nuclear_Uranium,0.0638752708351942,Credit,0.053438453929917
2025-04-11,2,Rates,0.1529833313022518,Nuclear_Uranium,0.0700950148569944,Credit,0.0567831144153994
2025-04-12,2,Rates,0.151786679720912,Nuclear_Uranium,0.0650528725135892,Credit,0.0576292265507935
2025-04-13,2,Rates,0.1517844303822337,Nuclear_Uranium,0.0650567792183406,Credit,0.057623157022209
2025-04-14,2,Rates,0.151841492259647,Nuclear_Uranium,0.0650628326578525,Credit,0.0576444690699506
2025-04-15,2,Rates,0.150324166181629,Nuclear_Uranium,0.0640918589274118,Quantum,0.0562001621823756
2025-04-16,2,Rates,0.1527283421938611,Nuclear_Uranium,0.0631130079642132,Credit,0.0562068817239704
2025-04-17,2,Rates,0.1472307451927302,Nuclear_Uranium,0.0574166143132744,Credit,0.0546800119176686
2025-04-18,2,Rates,0.1441325355451577,Quantum,0.0559730307861056,Nuclear_Uranium,0.0549352784596845
2025-04-19,2,Rates,0.1422038010138079,Quantum,0.0546121183731785,Credit,0.0538839605186403
2025-04-20,2,Rates,0.1421782603221916,Quantum,0.0546028291495831,Credit,0.0538746383130551
2025-04-21,2,Rates,0.1421599895665603,Quantum,0.0545959233847933,Credit,0.0538685965998774
2025-04-22,2,Rates,0.1515438136442563,Credit,0.0564707177320844,Quantum,0.0562929531339417
2025-04-23,2,Rates,0.1586079437954732,Credit,0.0584185016305227,Quantum,0.0583008062175997
2025-04-24,2,Rates,0.1505353195097259,Quantum,0.0583940346155432,Credit,0.0554571779366903
2025-04-25,2,Rates,0.1565015344236488,Quantum,0.0629524134112504,Credit,0.056407310405382
2025-04-26,2,Rates,0.1520782613107662,Quantum,0.064685714872117,Credit,0.0536355596106706
2025-04-27,2,Rates,0.1520749438413068,Quantum,0.0646887094701813,Credit,0.0536361167728361
2025-04-28,2,Rates,0.1520891423402995,Quantum,0.0646990672901783,Credit,0.053641951075357
2025-04-29,2,Rates,0.153036614784038,Quantum,0.0642772964932075,Credit,0.0524503460736356
2025-04-30,2,Rates,0.1501966618665538,Quantum,0.0631064249008652,Nuclear_Uranium,0.0509251513092617
2025-05-01,2,Rates,0.1500670394055802,Quantum,0.0627782640676509,Credit,0.0510740855415169
2025-05-02,2,Rates,0.1370129451133187,Quantum,0.057431341217951,MegaCap_AI,0.0552201576520334
2025-05-03,2,Rates,0.1372625627762069,Quantum,0.0580977171432513,Metals,0.0565452766727538
2025-05-04,2,Rates,0.137265568426858,Quantum,0.0581048748598723,Metals,0.056531957395407
2025-05-05,2,Rates,0.1368705659221821,Quantum,0.0580338221580737,Metals,0.056705757273521
2025-05-06,2,Rates,0.1484756276839106,Quantum,0.0610033875471352,Nuclear_Uranium,0.0598776116692252
2025-05-07,2,Rates,0.1347072749673336,Metals,0.0648172291328217,Nuclear_Uranium,0.0623325916901804
2025-05-08,2,Rates,0.13001529802343,Metals,0.0675929396707181,Nuclear_Uranium,0.0603290251166099
2025-05-09,2,Rates,0.1315173801050831,Metals,0.0656719221062589,Genomics_Bio,0.0623743060570812
2025-05-10,2,Rates,0.1284739814690472,Metals,0.067784893911072,Genomics_Bio,0.0644645029056566
2025-05-11,2,Rates,0.1285227620338247,Metals,0.0677774914442364,Genomics_Bio,0.0644945320209215
2025-05-12,2,Rates,0.1283708117028415,Metals,0.067848036414494,Genomics_Bio,0.0645466470297587
2025-05-13,2,Rates,0.1216583772704271,Metals,0.0939970504501264,Genomics_Bio,0.0716671036618154
2025-05-14,2,Rates,0.1215094824014752,Metals,0.0988148280461253,Genomics_Bio,0.074631599930063
2025-05-15,2,Rates,0.1210182944577403,Metals,0.1034401028733158,Genomics_Bio,0.0648118322695052
2025-05-16,2,Rates,0.1240203308475786,Metals,0.1008781131559663,Genomics_Bio,0.0570973186245067
2025-05-17,2,Rates,0.1217401407468004,Metals,0.1011103645871132,Genomics_Bio,0.0608913774699892
2025-05-18,2,Rates,0.1217417083930973,Metals,0.101109739442009,Genomics_Bio,0.0608838034122708
2025-05-19,2,Rates,0.1217439936139698,Metals,0.1011114411277701,Genomics_Bio,0.0608974519077008
2025-05-20,2,Rates,0.123445704328662,Metals,0.1023558404138725,Genomics_Bio,0.0631090119469352
2025-05-21,2,Rates,0.1219769364697267,Metals,0.102083505465481,Genomics_Bio,0.0552081323484247
2025-05-22,2,Rates,0.1225469048006656,Metals,0.0996925943629676,Nuclear_Uranium,0.0531268487649765
2025-05-23,2,Rates,0.1108104845947189,Metals,0.104703166920704,Nuclear_Uranium,0.0535694099302185
2025-05-24,2,Rates,0.1074388585193487,Metals,0.1050101257766359,Genomics_Bio,0.056304959419858
2025-05-25,2,Rates,0.1074369356284755,Metals,0.1050102087945245,Genomics_Bio,0.0563060051337111
2025-05-26,2,Rates,0.1074366574566735,Metals,0.1049997019741062,Genomics_Bio,0.0562958307231933
2025-05-27,2,Rates,0.1046666001196291,Metals,0.1039905722884943,Genomics_Bio,0.0569866077084869
2025-05-28,2,Metals,0.1075653502011121,Rates,0.0980879540119289,Nuclear_Uranium,0.0578544499667601
2025-05-29,2,Metals,0.1071128094029267,Rates,0.1016579161818892,Nuclear_Uranium,0.0575566713978918
2025-05-30,2,Rates,0.1080064117273292,Metals,0.1019159836318694,Genomics_Bio,0.0581551241479231
2025-05-31,2,Rates,0.1064871136887946,Metals,0.099579722070951,Genomics_Bio,0.0607147527788867
2025-06-01,2,Rates,0.1064494011138826,Metals,0.0995793880414104,Genomics_Bio,0.0607460934524829
2025-06-02,2,Rates,0.1064406009439449,Metals,0.0995831197664999,Genomics_Bio,0.0607605672141794
2025-06-03,2,Rates,0.1009099410926763,Metals,0.0991218377112623,Nuclear_Uranium,0.0565145761778702
2025-06-04,2,Rates,0.1035381850125256,Metals,0.0977462562381303,Semis,0.0563387370362801
2025-06-05,2,Rates,0.1054652383954502,Metals,0.0955385567217616,Nuclear_Uranium,0.0556536081496247
2025-06-06,2,Metals,0.1238361798849592,Rates,0.0750044655175486,Nuclear_Uranium,0.0588416448437256
2025-06-07,2,Rates,0.1107476365717849,Metals,0.0986700995001655,Quantum,0.0626499489028897
2025-06-08,2,Rates,0.1107194579796196,Metals,0.098699381855015,Quantum,0.0626428494898157
2025-06-09,2,Rates,0.1108359351758295,Metals,0.0985473003882126,Quantum,0.0627864227134837
2025-06-10,2,Metals,0.128723805355238,Rates,0.0970641216190988,Nuclear_Uranium,0.0901987365766231
2025-06-11,2,Metals,0.1279107765787485,Nuclear_Uranium,0.0966650890331268,Rates,0.0926480499637755
2025-06-12,2,Rates,0.1125461251233579,Nuclear_Uranium,0.1089899190573974,Metals,0.0865314971729006
2025-06-13,2,Rates,0.1303972237554728,Nuclear_Uranium,0.0823128718786055,Metals,0.0656587186585046
2025-06-14,2,Rates,0.1530087402784385,Nuclear_Uranium,0.0718268732370433,Crypto,0.0654918635441809
2025-06-15,2,Rates,0.1533217695814023,Nuclear_Uranium,0.0712220143129239,Crypto,0.0652693192008971
2025-06-16,2,Rates,0.153075963109636,Nuclear_Uranium,0.0715259792823538,Crypto,0.065969506206084
2025-06-17,2,Rates,0.157859109034004,Nuclear_Uranium,0.0757884875088077,Crypto,0.0733879855901162
2025-06-18,2,Rates,0.1581530617387897,Nuclear_Uranium,0.0797755797030482,Crypto,0.0738283820004663
2025-06-19,2,Rates,0.1577757672261584,Crypto,0.0780779985728124,Nuclear_Uranium,0.0730552127519756
2025-06-20,2,Rates,0.1592791196555073,Crypto,0.0783624207284015,DataCenter_Infra,0.0703524281701468
2025-06-21,2,Rates,0.163920704088872,Crypto,0.0796142045891431,DataCenter_Infra,0.0736977297989525
2025-06-22,2,Rates,0.1642562870247953,Crypto,0.0791403319463863,DataCenter_Infra,0.0739783968407467
2025-06-23,2,Rates,0.1644078438455134,Crypto,0.0788753094343661,DataCenter_Infra,0.074113600682119
2025-06-24,2,Rates,0.1545944008527105,DataCenter_Infra,0.0878524171127646,Crypto,0.058338785644504
2025-06-25,2,Rates,0.1483088966116929,DataCenter_Infra,0.0858288079788567,Crypto,0.0634695462531312
2025-06-26,2,Rates,0.1373650377774839,DataCenter_Infra,0.0797940306770027,Crypto,0.0609836392699055
2025-06-27,2,Rates,0.1385555336934905,DataCenter_Infra,0.0767254729028278,Crypto,0.0594258122772186
2025-06-28,2,Rates,0.1385261662065826,DataCenter_Infra,0.0814380880924772,Crypto,0.0607098445946526
2025-06-29,2,Rates,0.1385324585745946,DataCenter_Infra,0.0814559786340735,Crypto,0.0607318916025021
2025-06-30,2,Rates,0.1384330466141503,DataCenter_Infra,0.081159561617244,Crypto,0.0608504600979472
2025-07-01,2,Rates,0.1422623075827296,DataCenter_Infra,0.0908599974896879,Crypto,0.0634241094649927
2025-07-02,2,Rates,0.1412608992860127,DataCenter_Infra,0.0818531954487532,Crypto,0.0607863368456215
2025-07-03,2,Rates,0.1444798195274751,DataCenter_Infra,0.0817400860818587,Crypto,0.0643974828392831
2025-07-04,2,Rates,0.144529482740644,DataCenter_Infra,0.0795200492916043,Crypto,0.0657492206894308
2025-07-05,2,Rates,0.1499102456907183,DataCenter_Infra,0.0795036157488265,Crypto,0.0634062566839352
2025-07-06,2,Rates,0.1498912301943107,DataCenter_Infra,0.0794076828262843,Crypto,0.0635294137953554
2025-07-07,2,Rates,0.1498472551799537,DataCenter_Infra,0.0791675185980944,Crypto,0.0637836121861648
2025-07-08,2,Rates,0.1544907670053251,DataCenter_Infra,0.0746820296458141,Crypto,0.0605893911446875
2025-07-09,2,Rates,0.1481166487712804,DataCenter_Infra,0.0750487868818014,Crypto,0.0652467097109913
2025-07-10,2,Rates,0.1478172944392839,DataCenter_Infra,0.0781495783128276,Crypto,0.0611073098348224
2025-07-11,2,Rates,0.1516512224057838,DataCenter_Infra,0.0821995182734212,MegaCap_AI,0.0695716583836823
2025-07-12,2,Rates,0.1420618391770703,DataCenter_Infra,0.090012918969021,MegaCap_AI,0.0667231233419234
2025-07-13,2,Rates,0.1415866256314276,DataCenter_Infra,0.089876462832643,MegaCap_AI,0.0664919355827408
2025-07-14,2,Rates,0.1417638173941388,DataCenter_Infra,0.0898554411159161,MegaCap_AI,0.0665984641324815
2025-07-15,2,Rates,0.0966203514035972,DataCenter_Infra,0.0778430346147714,Crypto,0.0645538762090094
2025-07-16,2,Rates,0.1152156539538782,Semis,0.0683824774172879,Crypto,0.0651335512301101
2025-07-17,2,Rates,0.105749753526718,Semis,0.073451977873443,Crypto,0.0598084714690482
2025-07-18,2,Nuclear_Uranium,0.1295197390220693,Rates,0.0805363636734721,Semis,0.0670073327203237
2025-07-19,2,Nuclear_Uranium,0.1397247094830245,Rates,0.0812352350454377,Semis,0.0673725636470772
2025-07-20,2,Nuclear_Uranium,0.1399633487520578,Rates,0.0811558331807852,Semis,0.0673624737457635
2025-07-21,2,Nuclear_Uranium,0.1386554522750801,Rates,0.0817422247694597,Semis,0.0673365315534555
2025-07-22,2,Nuclear_Uranium,0.166362467077351,Genomics_Bio,0.0604228800170417,Defense,0.0573529604714081
2025-07-23,2,Nuclear_Uranium,0.1121984310767848,Space,0.0583518867055228,Defense,0.0522684535020225
2025-07-24,2,Nuclear_Uranium,0.0985939590652331,Space,0.0555851371118339,Rates,0.0535029441698316
2025-07-25,2,Nuclear_Uranium,0.1015108412492944,Rates,0.0665503831848398,Space,0.0559489585072659
2025-07-26,2,Nuclear_Uranium,0.1137937629645877,Rates,0.0633103590136347,Space,0.0549752002681773
2025-07-27,2,Nuclear_Uranium,0.1137935612739148,Rates,0.0633118851855442,Space,0.0549751252084833
2025-07-28,2,Nuclear_Uranium,0.1137904852835395,Rates,0.0633044835644305,Space,0.0549732143891285
2025-07-29,2,Nuclear_Uranium,0.1012979646256879,Rates,0.0664622070728255,Genomics_Bio,0.0486099735155616
2025-07-30,2,Nuclear_Uranium,0.1028516576702646,Rates,0.081216134719233,DataCenter_Infra,0.0511760286366175
2025-07-31,2,Nuclear_Uranium,0.0925275407074412,Rates,0.0820400227005445,DataCenter_Infra,0.0515155624039567
2025-08-01,2,Nuclear_Uranium,0.0886017550970914,Rates,0.0802099125833144,MegaCap_AI,0.0540826881839905
2025-08-02,2,Rates,0.0946223525782497,Nuclear_Uranium,0.0711417635781267,MegaCap_AI,0.0523960733696773
2025-08-03,2,Rates,0.0946458290418466,Nuclear_Uranium,0.0711373564742021,MegaCap_AI,0.0523932552418154
2025-08-04,2,Rates,0.0946433201993808,Nuclear_Uranium,0.0711391731629006,MegaCap_AI,0.0523942435401575
2025-08-05,2,Rates,0.1023676730901029,Nuclear_Uranium,0.0673993956262182,Metals,0.056548384842681
2025-08-06,2,Rates,0.1051518345518932,Metals,0.058059745536885,Nuclear_Uranium,0.0554277292451447
2025-08-07,2,Rates,0.1052041563918419,Metals,0.0586412931853487,Nuclear_Uranium,0.0544941985087702
2025-08-08,2,Rates,0.102491158038047,Metals,0.0614726557335985,Nuclear_Uranium,0.0564774758516397
2025-08-09,2,Rates,0.0971775363598695,Metals,0.0635285280159914,Nuclear_Uranium,0.0582235397460391
2025-08-10,2,Rates,0.0971867927845117,Metals,0.0635339343683691,Nuclear_Uranium,0.0582151182689822
2025-08-11,2,Rates,0.097227951560917,Metals,0.0635071264202146,Nuclear_Uranium,0.0582246658724172
2025-08-12,2,Rates,0.0962770043302034,Nuclear_Uranium,0.0663200614825087,Metals,0.0601362113205631
2025-08-13,2,Rates,0.1032641286521369,Metals,0.0658662358802362,Genomics_Bio,0.0579697823873107
2025-08-14,2,Rates,0.1049396254809099,Nuclear_Uranium,0.0666852526419795,Metals,0.0653072963060173
2025-08-15,2,Rates,0.1048730128748537,Nuclear_Uranium,0.0646417461424771,Metals,0.0643002118701694
2025-08-16,2,Rates,0.0996589102593993,Genomics_Bio,0.0628625136688491,Metals,0.0624054369321232
2025-08-17,2,Rates,0.0996483540873929,Genomics_Bio,0.0628596401150629,Metals,0.0624040682923035
2025-08-18,2,Rates,0.0996490929630792,Genomics_Bio,0.0628597556841684,Metals,0.0624042370906448
2025-08-19,2,Rates,0.0988773557114878,Metals,0.0628004076968805,Genomics_Bio,0.0622650510139247
2025-08-20,2,Rates,0.1012579983027172,Nuclear_Uranium,0.0587345493486181,MegaCap_AI,0.0579909416080669
2025-08-21,2,Rates,0.1018131913451733,Genomics_Bio,0.0583534887373858,MegaCap_AI,0.0576359522082897
2025-08-22,2,Rates,0.102083666259512,Nuclear_Uranium,0.0605329950529505,MegaCap_AI,0.057543394365871
2025-08-23,2,Rates,0.101981148151552,Nuclear_Uranium,0.0612863820446297,MegaCap_AI,0.0582439548994803
2025-08-24,2,Rates,0.1019835232861553,Nuclear_Uranium,0.0612875662972476,MegaCap_AI,0.0582455726302286
2025-08-25,2,Rates,0.1019909763410099,Nuclear_Uranium,0.0612851227403043,MegaCap_AI,0.0582471882664207
2025-08-26,2,Rates,0.1006293803102913,Nuclear_Uranium,0.0622705390709969,MegaCap_AI,0.058010906150781
2025-08-27,2,Rates,0.0992117862316443,Nuclear_Uranium,0.0626327680020133,MegaCap_AI,0.0571159928286736
2025-08-28,2,Rates,0.0995425913350673,Nuclear_Uranium,0.0703340358835408,Metals,0.0582586520583193
2025-08-29,2,Rates,0.0952254801259073,Nuclear_Uranium,0.0712902744527826,Metals,0.0558933946137807
2025-08-30,2,Rates,0.0904851556300277,Nuclear_Uranium,0.069935546181791,Metals,0.0565410827191443
2025-08-31,2,Rates,0.0904855166541219,Nuclear_Uranium,0.069935289017353,Metals,0.0565408607727954
2025-09-01,2,Rates,0.0904794700588117,Nuclear_Uranium,0.0699400421127963,Metals,0.0565435343605175
2025-09-02,2,Rates,0.0901482855957791,Nuclear_Uranium,0.06987422988042,Metals,0.056974850232624
2025-09-03,2,Rates,0.1021468891131948,Nuclear_Uranium,0.0670746491787908,DataCenter_Infra,0.0571032039108679
2025-09-04,2,Rates,0.1015231108820951,Nuclear_Uranium,0.0617384767895092,MegaCap_AI,0.0581846651447344
2025-09-05,2,Rates,0.0990897614783615,Nuclear_Uranium,0.0652321579545086,MegaCap_AI,0.0565522724009094
2025-09-06,2,Rates,0.1008592828430053,Nuclear_Uranium,0.0689487716879484,MegaCap_AI,0.0610089109118393
2025-09-07,2,Rates,0.1008565771732463,Nuclear_Uranium,0.0689473196678866,MegaCap_AI,0.061008258563654
2025-09-08,2,Rates,0.1008540201977325,Nuclear_Uranium,0.0689472142978217,MegaCap_AI,0.0610073415875002
2025-09-09,2,Rates,0.1004001005165878,Nuclear_Uranium,0.0614012273171692,MegaCap_AI,0.0609744064066559
2025-09-10,2,Rates,0.1003991196790216,Nuclear_Uranium,0.0627964225348022,MegaCap_AI,0.0611213210064919
2025-09-11,2,Rates,0.0972928287524948,MegaCap_AI,0.0622022807227704,Nuclear_Uranium,0.0608347128352567
2025-09-12,2,Rates,0.0951574818270058,Nuclear_Uranium,0.0622180726764779,MegaCap_AI,0.062129869701831
2025-09-13,2,Rates,0.0957254824086493,MegaCap_AI,0.0610302432204259,Nuclear_Uranium,0.0546826054111986
2025-09-14,2,Rates,0.0957258757003463,MegaCap_AI,0.0610306474631931,Nuclear_Uranium,0.0546837542484743
2025-09-15,2,Rates,0.0957246269779796,MegaCap_AI,0.0610303182135478,Nuclear_Uranium,0.0546967883738669
2025-09-16,2,Rates,0.0955973077942017,MegaCap_AI,0.06011969880095,Nuclear_Uranium,0.0533554004782395
2025-09-17,2,Rates,0.0982584511603551,MegaCap_AI,0.0603045257451288,Metals,0.052378068364545
2025-09-18,2,Rates,0.099177234415972,MegaCap_AI,0.0589728008509779,Metals,0.0520528266882916
2025-09-19,2,Rates,0.1048618037839652,MegaCap_AI,0.0570636885461711,Metals,0.0564184209864946
2025-09-20,2,Rates,0.1057155047533424,MegaCap_AI,0.0565047989530761,Metals,0.055077871719994
2025-09-21,2,Rates,0.105714032124153,MegaCap_AI,0.0565044597352786,Metals,0.0550778130343585
2025-09-22,2,Rates,0.1057014472416897,MegaCap_AI,0.0565005987245499,Metals,0.0550787278301116
2025-09-23,2,Rates,0.1085658635585935,MegaCap_AI,0.0565439198314756,DataCenter_Infra,0.0509954009858016
2025-09-24,2,Rates,0.124558523680752,MegaCap_AI,0.0578341491684582,Metals,0.054698631630569
2025-09-25,2,Rates,0.1232345099568756,MegaCap_AI,0.0604121363311898,Nuclear_Uranium,0.0538425640921466
2025-09-26,2,Rates,0.1275129402351482,MegaCap_AI,0.058697523865771,Nuclear_Uranium,0.0489893285036191
2025-09-27,2,Rates,0.1267318563414335,MegaCap_AI,0.0579948304519728,Nuclear_Uranium,0.0499766296051037
2025-09-28,2,Rates,0.1267313144789755,MegaCap_AI,0.0579952070719131,Nuclear_Uranium,0.0499783491313116
2025-09-29,2,Rates,0.126730575575593,MegaCap_AI,0.0579929817422588,Nuclear_Uranium,0.049968781697461
2025-09-30,2,Rates,0.1315885822719796,Nuclear_Uranium,0.0588619731336871,MegaCap_AI,0.0555429467504425
2025-10-01,2,Rates,0.128512968258861,MegaCap_AI,0.0559203788346813,Nuclear_Uranium,0.0558606372992462
2025-10-02,2,Rates,0.1358227890846126,Nuclear_Uranium,0.0658063740124973,MegaCap_AI,0.0593528309716823
2025-10-03,2,Rates,0.1344941986828742,Nuclear_Uranium,0.065865389872233,MegaCap_AI,0.0570348746455512
2025-10-04,2,Nuclear_Uranium,0.0866805191117925,Rates,0.085470142792052,Semis,0.0562393202582567
2025-10-05,2,Nuclear_Uranium,0.0867100421017807,Rates,0.0854593214656044,Semis,0.0562403780405488
2025-10-06,2,Nuclear_Uranium,0.0867067476915509,Rates,0.0854632484900082,Semis,0.0562486427870909
2025-10-07,2,Rates,0.0905966857886258,Nuclear_Uranium,0.0821510194161951,Quantum,0.0542105865653996
2025-10-08,2,Rates,0.0913655774183078,Nuclear_Uranium,0.0909052593086432,Quantum,0.0507108924506436
2025-10-09,2,Rates,0.0955003079773362,Nuclear_Uranium,0.0850709568915198,Metals,0.0514659303245971
2025-10-10,2,Rates,0.0962997531405429,Nuclear_Uranium,0.0846124948173595,Metals,0.0491110504871902
2025-10-11,2,Rates,0.1243585236142957,Nuclear_Uranium,0.0719544066924546,Credit,0.0492764268405883
2025-10-12,2,Rates,0.1244390858072553,Nuclear_Uranium,0.0719287934990524,Credit,0.0492882584648667
2025-10-13,2,Rates,0.1243843897264243,Nuclear_Uranium,0.071850908718205,Credit,0.0492971746568866
2025-10-14,2,Rates,0.1144338398595887,Nuclear_Uranium,0.0774903526057875,Metals,0.0503796046441975
2025-10-15,2,Rates,0.1165845520230982,Nuclear_Uranium,0.0630290465886756,Commodities,0.0510853230922541
2025-10-16,2,Rates,0.1277164414493136,Commodities,0.0588779991178606,Credit,0.0530781146162471
2025-10-17,2,Rates,0.1306319839676994,Commodities,0.0577211620639495,Credit,0.0540311818134472
2025-10-18,2,Rates,0.1000926120277058,Metals,0.0663731179894827,Nuclear_Uranium,0.0663273232161058
2025-10-19,2,Rates,0.1000342083267036,Metals,0.0664136779369254,Nuclear_Uranium,0.0663557269398932
2025-10-20,2,Rates,0.0999833684694254,Metals,0.0664483101242508,Nuclear_Uranium,0.0663821310910801
2025-10-21,2,Rates,0.1075145351661493,Nuclear_Uranium,0.0703547400931902,Metals,0.053886101378
2025-10-22,2,Nuclear_Uranium,0.1229872169397946,Metals,0.1197718487176635,Miners,0.0420958384429203
2025-10-23,2,Metals,0.1296602383425568,Nuclear_Uranium,0.1277613844875963,Miners,0.0473155877346142
2025-10-24,2,Metals,0.1228205714302262,Nuclear_Uranium,0.1201841145653194,Miners,0.0431374385168563
2025-10-25,2,Metals,0.1408978349708954,Nuclear_Uranium,0.1325660052172722,Rates,0.0614717546814212
2025-10-26,2,Metals,0.1408306745567243,Nuclear_Uranium,0.1325632389815321,Rates,0.0615559764173557
2025-10-27,2,Metals,0.140696617771836,Nuclear_Uranium,0.1324988372126901,Rates,0.0617403438878179
2025-10-28,2,Metals,0.1441430442209589,Nuclear_Uranium,0.1303922693389181,Rates,0.0560534927824878
2025-10-29,2,Metals,0.1335033338384241,Nuclear_Uranium,0.1286044374552089,Rates,0.0664891499369741
2025-10-30,2,Nuclear_Uranium,0.105640327585183,Metals,0.0877702329037117,Rates,0.0591733320596249
2025-10-31,2,Nuclear_Uranium,0.1057401349489062,Metals,0.0926283520197448,Rates,0.0666040514784246
2025-11-01,2,Nuclear_Uranium,0.1119600242262481,Metals,0.0989010014669523,Rates,0.0524807992308386
2025-11-02,2,Nuclear_Uranium,0.111964509598242,Metals,0.0989033523106341,Rates,0.0524679924586917
2025-11-03,2,Nuclear_Uranium,0.1119897132947122,Metals,0.0989112357524988,Rates,0.0524073038131776
2025-11-04,2,Nuclear_Uranium,0.1099163699704361,Metals,0.1000347795205516,Rates,0.054176613934695
2025-11-05,2,Nuclear_Uranium,0.1120262677317909,Metals,0.0974670139648241,Genomics_Bio,0.0468234813064201
2025-11-06,2,Nuclear_Uranium,0.105160747153407,Metals,0.0916449836350326,Rates,0.053105950908269
2025-11-07,2,Nuclear_Uranium,0.101615496385208,Metals,0.0843872256562554,Genomics_Bio,0.056174094209979
2025-11-08,2,Nuclear_Uranium,0.1003375958173921,Metals,0.0881830983747271,DataCenter_Infra,0.052510233870692
2025-11-09,2,Nuclear_Uranium,0.1003343181857167,Metals,0.0881867414463335,DataCenter_Infra,0.0525159853639077
2025-11-10,2,Nuclear_Uranium,0.100292439334924,Metals,0.0881942673555732,DataCenter_Infra,0.0525082977765682
2025-11-11,2,Nuclear_Uranium,0.0940092565560697,Metals,0.0819914163376779,DataCenter_Infra,0.0542614897426832
2025-11-12,2,Nuclear_Uranium,0.0898770239800665,Metals,0.0613120538355151,Rates,0.0612564104802414
2025-11-13,2,Nuclear_Uranium,0.0910087257935927,Rates,0.0696506019221782,DataCenter_Infra,0.06452816116653
2025-11-14,2,Nuclear_Uranium,0.1020929910778243,Metals,0.0753715229321144,Rates,0.0640358487833394
