date,axis_Equity_US,axis_Equity_ExUS,axis_Rates,axis_Credit,axis_USD,axis_Commodities,axis_Metals,axis_Miners,axis_Vol,axis_Sector_Tech,axis_Sector_Fin,axis_Sector_Health,axis_Sector_ConsDisc,axis_Sector_ConsStap,axis_Sector_Ind,axis_Sector_Energy,axis_Sector_Materials,axis_Sector_Utilities,axis_Sector_Comm,axis_Sector_RealEstate,axis_MegaCap_AI,axis_Semis,axis_Software_Cloud,axis_DataCenter_Infra,axis_Cyber,axis_Defense,axis_Space,axis_Robotics,axis_Grid_Power,axis_Quantum,axis_Crypto,axis_Nuclear_Uranium,axis_Critical_Minerals,axis_Clean_Solar,axis_Clean_Wind,axis_Clean_Broad,axis_Genomics_Bio,axis_Drones_Autonomy
2025-04-01,-8.306235192087421e-05,-0.00014454210251586518,0.0008101496349022761,0.00018197335652718713,-0.0001327605035855708,0.00021856411727617193,-0.000603856142763364,-0.00014220842202529378,-4.2835054511735247e-05,-1.9665729830649385e-05,2.7920836030449232e-05,7.417476711922856e-05,9.143524014686007e-06,-8.233601948031767e-05,2.639678288287027e-05,7.94520648835047e-05,2.3891936935310127e-05,-0.00016054519846330403,3.10882578922935e-05,2.383090682891306e-05,0.00014179434234404256,-0.00014793713226791077,-4.470587709069148e-05,-8.52975631155698e-05,-3.651697113936287e-05,3.5723067277685034e-05,1.2982367938866937e-05,-0.00011831246243626455,-0.00012214215666171,8.563940182101315e-05,0.00011529121352888712,-0.00031073928481675556,0.00012935077543437494,8.877687211213138e-05,-9.717348958976963e-05,7.452897225739974e-05,0.00012628818075352956,5.7675083454186527e-05
2025-04-02,-6.21662437355252e-05,-0.00013216180511195058,0.0006511024367866161,0.00018398597297264856,-0.00012626899626805868,0.00010386608400445676,-0.0006434236811914244,-0.00012039062951230073,-3.6165234279539985e-05,-1.0770703069430428e-05,4.950273282349409e-05,8.981143061545009e-05,2.896278384959263e-05,-0.00010485892082034085,2.189522179961145e-05,5.8257644118196925e-05,2.9257637931725594e-05,-0.00018540195527431126,4.744326191016531e-05,2.943872238558311e-05,0.00020433608663075677,-0.00012359651241640237,1.1151649381407009e-05,-0.00010040416162990291,-9.728422427434221e-06,4.5939321033231095e-05,2.1753630878827843e-05,-0.00010993796139849623,-0.00010201325777749263,6.528995050144862e-05,0.0001287377586787866,-0.00033230856496688454,0.00015836794017127606,0.00010616994987773935,-9.830563610356133e-05,0.00010770437472124334,0.00010662042706873269,4.830766784206487e-05
2025-04-03,-3.919431038813506e-05,-0.00011905040345649135,0.0004944693723157374,0.00017774552929549972,-0.00011009622533121691,-4.094454037941759e-06,-0.0007184136904766939,-0.000121366408211499,-3.139629189835982e-05,-9.827095556751528e-07,7.057073089850869e-05,0.00010753176850850843,4.784740109653184e-05,-0.000124532036401242,1.9446144148760023e-05,3.536499911306085e-05,3.275128328090472e-05,-0.00020654322646348312,6.291241756045344e-05,4.1790228559058024e-05,0.0002725324247459066,-9.304527390843918e-05,6.575687202819157e-05,-0.00010073179498667066,1.5926685898822446e-05,5.45442558243138e-05,4.101439876029873e-05,-9.65974590077576e-05,-7.802999344233726e-05,2.0418282257297582e-05,0.00012739752603965337,-0.0003292940334365052,0.0001588758937555181,0.00012593575186865304,-9.485712061770075e-05,0.0001383967740868921,0.00011813590526009291,3.886078631748714e-05
2025-04-04,-5.1476184795404375e-05,-0.00012053312507642802,0.0005092967509961678,0.00016898213289908036,-0.00014624656847010733,5.612575494578887e-05,-0.0006726441664269887,-0.000140580215642193,-3.762710988409209e-05,-4.461458303565296e-06,0.00011148804556048133,0.00012253610085083,6.338516680186083e-05,-0.00011894469458719962,1.9016398597685852e-05,7.131913225610723e-05,4.119415791911719e-05,-0.0002233272048898566,8.27973872683746e-05,7.102878686078515e-05,0.0004181957422141843,-9.810980900648518e-05,9.071828893566017e-05,-0.00013248906433180565,2.1223240357379924e-05,6.502782209687185e-05,3.0651331242065496e-05,-0.00010406629949504846,-9.096149337069453e-05,-6.155255866128989e-05,7.289201539830181e-05,-0.00041626413877602627,0.0001947124528025606,0.00012687700873032404,-0.00013212862970448245,9.744286693811076e-05,5.351883244114447e-05,6.298330530878101e-05
2025-04-05,-8.741247120651415e-05,-0.00010302195753837472,0.0004145634464374183,0.0001487093891688434,-0.00016797429699429237,0.0001438543321917159,-0.0005371003947961522,-0.00011462065461794984,-4.94678247117815e-05,-1.7308257409497408e-05,0.00016047982504135695,0.0001876283755255627,6.657760813610404e-05,-8.679337513000923e-05,1.7555511229604284e-05,0.00012466609558588852,5.1665627976095035e-05,-0.000176887190058291,0.00010111902373229745,0.00011636746092968424,0.0005262893163393416,-0.000157284154648557,7.785681872586688e-05,-0.00016491213772268796,1.0883728379651923e-05,7.6464465913379e-05,-2.84385813427155e-06,-0.00012341828210115253,-0.00013576359375585257,-0.00016267362359616782,-7.584699225647755e-05,-0.0004768888658134877,0.00026299623963470177,0.00013657614446966436,-0.00013312824901127288,9.128463350794145e-05,-5.435807421144773e-05,0.0001121662107891175
2025-04-06,-0.00011745401134359324,-8.341266773087573e-05,0.0003108773315515774,0.00012488005812300834,-0.00018421089370326924,0.0002203473923325086,-0.00040024103591724137,-8.771436699526683e-05,-5.896340589272809e-05,-2.8110760056816052e-05,0.00020328584989434692,0.0002417739630362322,6.895333913668544e-05,-5.3167512466186024e-05,1.465788490428924e-05,0.00017043347214737984,5.86462387924035e-05,-0.00013056958393495326,0.00011633236873634445,0.00015457876040423735,0.0006209069665586353,-0.0002062835649411454,6.699212951948623e-05,-0.00019221938950657569,2.324508341138795e-06,8.504187957211054e-05,-3.348998926137081e-05,-0.0001374651146443805,-0.0001732679502531159,-0.00025648760164381117,-0.00020730431005757324,-0.0005218440607056612,0.00032102151720681156,0.000142107600031933,-0.00013073640226971364,8.383345977008516e-05,-0.0001596748374990677,0.0001556227387641295
2025-04-07,-0.00014700667323568674,-6.309309199759094e-05,0.00019292648508435788,9.663640530905197e-05,-0.00019386345002409615,0.00029942653394608525,-0.00026455885942052023,-5.867005167302601e-05,-6.770503151766293e-05,-4.140672431587824e-05,0.0002456058264646971,0.00029932227552188973,7.022071398074784e-05,-3.224233230958152e-05,1.7408327612075994e-05,0.00021955919858655104,7.921267092634753e-05,-8.551995680925801e-05,0.00012837344550110653,0.00019676956709466462,0.0006733949566381324,-0.0002633925861349282,5.0891200970427994e-05,-0.00021828093095670537,-8.03182957080978e-06,9.503218353272918e-05,-6.342929205355623e-05,-0.00015321502859411837,-0.00020729477210233827,-0.0003198172523530136,-0.00033353820809144824,-0.0005655834631987292,0.0003894026074437865,0.00014780992466554508,-0.00012553864353856284,7.875260039079304e-05,-0.0002649662669465921,0.00019640952117511298
2025-04-08,-0.00016464100382849312,-5.6058118011771624e-05,3.0153303492459687e-05,5.60878179123957e-05,-0.00020252204716347878,0.0003727921716337352,-0.00013155855228449867,-3.1336327115551856e-05,-7.155127486830725e-05,-5.1863766379102196e-05,0.00028254855911111784,0.00035654634570825744,7.412089210560224e-05,-1.774882320361846e-05,2.1735400858489392e-05,0.00026195187953794585,9.804655676758773e-05,-3.942089815836939e-05,0.00014368135101302515,0.00023044280849079048,0.0007197214522367613,-0.00031845070310275366,4.0341432258115205e-05,-0.00024440685563314205,-1.6620244164377363e-05,0.0001043287797004892,-8.780633218397064e-05,-0.00016188330912981987,-0.00023289086112410483,-0.0003578991145231876,-0.00044172336426178614,-0.0006004082987731166,0.0004219370331811133,0.00014682422887934195,-0.0001203911092778646,7.037401221158058e-05,-0.00031097240428432544,0.00022851938237283153
2025-04-09,-0.00017776692495341203,-5.320395785745395e-05,-6.356918520900155e-05,3.6341849193623145e-05,-0.00022067361329498774,0.0004194845440067427,-3.4698849533329445e-05,-6.018095236768678e-06,-7.28329707637979e-05,-5.955106770058801e-05,0.0003059210135268225,0.0004031307383416054,7.48990548039785e-05,2.7477157408179703e-06,2.8027496665609452e-05,0.00029533062219701267,0.00011151941033822873,3.925574777302891e-06,0.00015400901128244702,0.0002581509153069868,0.0007371472225148056,-0.00035016345972408656,3.337589443079724e-05,-0.000260693567614587,-2.368100961538162e-05,0.00010763744695990072,-0.00010684765871237966,-0.00016623040191749135,-0.00024200035799366173,-0.0003999774128639981,-0.0005190577122036121,-0.00060896462400304,0.00043091210096225845,0.00013847280631310615,-0.00011637026861679841,5.347787922310827e-05,-0.00033579660822384355,0.00022358644945306175
2025-04-10,-0.00023208929515057772,-4.498893861837302e-05,-0.00021968260150667405,7.216872230489079e-05,-0.00024277993211289245,0.0004567553645674535,7.62363253375786e-05,2.0377258380470097e-05,-9.044088830199267e-05,-8.207112130208287e-05,0.0003191712196754234,0.00045461957773288705,6.872936964036789e-05,5.666358707015341e-05,2.700477888899818e-05,0.00031620152079055944,0.00011977928882223974,5.905224524355727e-05,0.000156831068213559,0.0002902490822702895,0.000791079891561864,-0.00039760101320632983,-1.9719850046294796e-05,-0.0002735600459959911,-5.1830419766442244e-05,9.796456938315606e-05,-0.0001389377945727537,-0.00019657460203751132,-0.00028340894494520365,-0.0004616806416855464,-0.0005229372467088688,-0.0006244175766902895,0.00045251447005166285,0.0001406331914064286,-0.00010218920130035031,4.723981193345384e-05,-0.0003027316017874004,0.00026437037246057783
2025-04-11,-0.0002781756168342769,-3.438388156341197e-05,-0.0004177431626777133,0.00010957683065419684,-0.00023776074899501385,0.0004888954023398029,0.00016549274459418256,2.539743031711589e-05,-0.0001055662204389016,-0.00010191912975080275,0.0003252463650771203,0.0005025026624098799,6.0666849277694785e-05,0.00010548112482012162,2.59093197583333e-05,0.00033024302919755266,0.00012505224910513188,0.00011213376002100042,0.00015372573411510856,0.0003181342016047499,0.0008180494837144504,-0.00042886916687455174,-6.976109533871591e-05,-0.00027186425101014656,-7.214064486798171e-05,8.655821378101015e-05,-0.00016476201600920846,-0.00021970705444335586,-0.0003100164493640881,-0.0004989851802958274,-0.0005176575937887578,-0.0006194747056981214,0.00046347169717460296,0.00014534402512103638,-8.797059357381773e-05,3.967936791308343e-05,-0.00025746527162488335,0.00029266229215340315
2025-04-12,-0.0003196511448789069,-2.257850523098646e-05,-0.0005890149350406408,0.00013550717628854007,-0.00023380098356328013,0.000508619512543959,0.0002679480678665545,3.359882119378955e-05,-0.00011895586546481977,-0.00012034017826853043,0.00032333664809756457,0.000539391262690714,5.001942826715558e-05,0.00015104441642277986,2.358014842934068e-05,0.00033659326398417246,0.00012747415929598646,0.0001631019776654455,0.00014537272501952662,0.00033878706618520023,0.000824807550453809,-0.00045329255837721236,-0.00012380091597121234,-0.00026568226255632086,-9.102485379838948e-05,7.16842150654746e-05,-0.00019468320136471396,-0.00023834662943456538,-0.00033117381877587195,-0.0005345290402899266,-0.0005015677638322941,-0.0005846985691079021,0.0004624924319756931,0.0001467777912148903,-7.103597713529703e-05,3.0238214672894838e-05,-0.00020343164928566715,0.0003172339750430492
2025-04-13,-0.0003519958442504706,-8.900758416606113e-06,-0.0007449722397241099,0.00015386649328579086,-0.00022287568335474067,0.0005150411432757132,0.00037181094600208844,4.306283668049859e-05,-0.00012899467675559628,-0.00013556795571564528,0.0003142243969025753,0.0005645176151634038,3.851367034094181e-05,0.00019111540146080097,2.1231397225366183e-05,0.0003353346752321792,0.0001275420023891273,0.0002111788263599201,0.00013408355694736747,0.0003524376826853265,0.0008084840202249691,-0.0004668453747330321,-0.00017283085176717083,-0.00025270254875941605,-0.00010672819090686636,5.588658013637203e-05,-0.00022025442308145702,-0.000249907279222114,-0.00034313147538563525,-0.0005561242432199791,-0.00048196970044202264,-0.0005374294825103491,0.000449093154042532,0.0001435594130343641,-5.209432814228527e-05,1.803185583317378e-05,-0.0001487820255678415,0.000333091414732832
2025-04-14,-0.00037690568799767275,-5.534009930688311e-06,-0.0008479434855904927,0.00017795309931683143,-0.00021307266024460502,0.0005172486218320656,0.0004336099186234392,4.195535034862302e-05,-0.00013643279831631697,-0.00014861386236131668,0.00030563862183266246,0.0005835046928965396,2.7266471244214555e-05,0.0002191239950890962,2.115708442561632e-05,0.00033035122079536544,0.00012805911237575825,0.0002520937216699761,0.0001234529072305602,0.0003652194423823399,0.0007791543479934996,-0.0004799839859800752,-0.0002149536385289586,-0.00023030370824184937,-0.00012011972485830254,4.5147561517763934e-05,-0.00023777974105280525,-0.00025952530346228436,-0.00034862632606367193,-0.0005624568516719357,-0.0004459650658981271,-0.0004797362608046136,0.0004190970203001392,0.00012695668199246563,-5.252041268031357e-05,-1.1417652822991152e-05,-8.208866639337019e-05,0.00035698997103344077
2025-04-15,-0.0003882949952362139,-8.621680860821257e-06,-0.0008987115571461531,0.00021378502918846217,-0.0002200598184204514,0.0005385340748629333,0.0004664591412005022,3.536739397589588e-05,-0.0001406245348459816,-0.00015410747847006254,0.00028888659078097343,0.0005712959845640358,1.6415967455744542e-05,0.00024892547750612166,1.7456850773737288e-05,0.0003260905792331216,0.00012270461058279774,0.00027617049982812074,0.00010773156909409581,0.0003568139777880419,0.000754555695721387,-0.00047403173741799925,-0.0002489281509638824,-0.00021639650194013276,-0.00013359147680769455,2.6586105928576463e-05,-0.00023269179425688749,-0.0002625799262742175,-0.0003504377865536184,-0.0005697070273621932,-0.0003942339576759028,-0.00043040739168478834,0.0003936231106235048,0.00012162178596485699,-4.8232732534432745e-05,-1.632247235319788e-05,-4.3026810880648764e-05,0.00034798338661237195
2025-04-16,-0.00039623340175868937,-1.0760088641504612e-05,-0.0009657430658567501,0.0002347726797470544,-0.00021457634697821326,0.0005413308182502438,0.00048112875609732504,3.3889676510832014e-05,-0.00014425976041071109,-0.00015571264477587754,0.00026462887921090123,0.0005492568949358723,3.345960551518428e-06,0.0002811391433651253,1.1288695311023678e-05,0.0003138594238375675,0.00011062705435222638,0.0002956393305125672,8.92896757983486e-05,0.00034083306285171257,0.0007213830986432844,-0.0004626561426924251,-0.0002825481929713847,-0.00019378834217333377,-0.00014812443086002915,1.0000484959892127e-05,-0.00023343800626817468,-0.00026390743382354005,-0.0003482923235443082,-0.0005652468622549035,-0.0003402302063229204,-0.00037329327824160214,0.0003728546956905404,0.00012395114811079332,-3.442182259293588e-05,-1.4058767215335108e-06,1.471607663852638e-05,0.00034070267151348313
2025-04-17,-0.000395442459203787,-1.6113791324008002e-05,-0.0010124106106130825,0.00024600394592836353,-0.00020339579302172586,0.0005327758864481075,0.0004536709253997147,2.4217822198790065e-05,-0.0001436346082443265,-0.0001538380668103728,0.0002329218065672247,0.0005097187463308634,-1.1900892493652672e-05,0.0003127534443919661,5.651226375793998e-06,0.00029576021278237283,9.476267805585381e-05,0.00030981772166709706,6.767790760748123e-05,0.0003160018714000753,0.00066566750929789,-0.00043474324690641206,-0.0003095452465243349,-0.00016219117549942227,-0.00015774103050270193,-5.1725698161164755e-06,-0.00022691996833991226,-0.0002585332439649698,-0.0003323042038861606,-0.0005355160420232797,-0.000280373871380963,-0.0002999735775340951,0.0003488488750961833,0.00012322523760849592,-2.0390057582738738e-05,1.2410776288182519e-05,7.994533547936336e-05,0.00032830852674824244
2025-04-18,-0.0003941805480575822,-2.066674823065449e-05,-0.000985846832248962,0.00025862273388721697,-0.00018822610551141972,0.0005128673456462057,0.0004070445351860646,1.194834646447832e-05,-0.00014292681363643593,-0.00015211898949953355,0.00020106674093017723,0.0004579790008558696,-2.6675046562926886e-05,0.0003301132818386254,7.932726926831942e-07,0.000269100917926516,7.92594435442858e-05,0.0003080179721430847,4.766439870728329e-05,0.0002783937980866354,0.0006009421696085638,-0.00041492987095041115,-0.0003372753103600967,-0.0001349169291629212,-0.00016827036835759729,-1.4849585256134449e-05,-0.00019333628744713923,-0.0002510434878871913,-0.0003257984686838721,-0.0005071207809793012,-0.0001987370668713912,-0.00022697453630746896,0.0003271403961522129,0.00011683784090194937,-6.6624529604301045e-06,1.9170709223189245e-05,0.00013627079127408916,0.0003273225339023395
2025-04-19,-0.0003874308720277953,-2.6413757013160836e-05,-0.0009362924599501011,0.00026585745665093623,-0.00016920015128872367,0.000481952509139756,0.00036025302443934345,1.2651010633715566e-06,-0.00013967157154468922,-0.00014784058453601656,0.0001618214120145415,0.0003931471834188423,-4.31635162993657e-05,0.0003421787037317273,-5.374821142884601e-06,0.00023496521468954355,6.0050007203658625e-05,0.0002996866663704118,2.4713564603775623e-05,0.00023172415634303454,0.0005171851226710766,-0.00038755259294083737,-0.00036282129653054083,-0.00010624830925800404,-0.0001779913491018633,-2.6755115206288544e-05,-0.00016047391885212146,-0.00023984833529530522,-0.00031606052226614543,-0.0004693623876770141,-0.00011056200113778224,-0.000140707663802991,0.00029551542133218,0.00010783729827110339,7.583011918224059e-06,2.515792184121909e-05,0.00022344221049209648,0.00031943523967678685
2025-04-20,-0.0003718896281147217,-3.1858930723954435e-05,-0.000864773986840746,0.00026892695766218025,-0.0001461124418533371,0.00044178928598146143,0.0003082953989408774,-8.978783318264237e-06,-0.0001328869962224154,-0.000139985407177713,0.00011632140880607418,0.0003154302059603345,-6.019986697788531e-05,0.0003491760327861231,-1.1620178114798285e-05,0.00019433895001682306,3.8317655014079345e-05,0.0002857112675151222,-3.899925600973042e-07,0.00017706663511957377,0.00041808186793917474,-0.00034951166817275654,-0.0003829498503246782,-7.345511933928058e-05,-0.0001849467992413443,-3.89276741157594e-05,-0.0001245248343410984,-0.00022262686024022532,-0.0003000379058923956,-0.0004191419036313445,-1.545619191419415e-05,-4.66559175080112e-05,0.00025609380306148877,9.576831863446873e-05,2.320932809460041e-05,3.085761568143514e-05,0.000305383933701606,0.0003021622717096
2025-04-21,-0.0003332932744433809,-2.816974628864628e-05,-0.0008291884429491344,0.00026254227487007066,-0.00011765721162769646,0.00033527074748705915,0.00018273146025217372,-2.341680515630576e-05,-0.00012267594995781617,-0.00012887835508909812,8.963137611296572e-05,0.00027678390790526454,-5.2871662117172975e-05,0.0003179836014753072,-1.929257988492667e-05,0.0001416932648529468,2.4461409191474763e-05,0.00023920666331634003,-7.044126462224329e-06,0.00013654223990072813,0.00034262116400751106,-0.00030812397312137465,-0.0003598432059812816,-6.041892456795959e-05,-0.00017034207708145852,-4.7331308415598613e-05,-8.429614771480364e-05,-0.00020272329920658264,-0.00025489942518250693,-0.0003507068421135124,0.0001061429721865668,9.740667843320129e-06,0.00020758777020312392,8.433681364226882e-05,2.969977690563834e-05,4.415955365502504e-05,0.00039255909576689334,0.00027747859778680313
2025-04-22,-0.00028459296008506675,-2.445494309226948e-05,-0.0007982435259755241,0.0002521017296683358,-7.733318048889836e-05,0.00021181473977145598,2.1678131564393292e-05,-3.852605909089882e-05,-0.00010840834493594257,-0.00011097498007981472,5.9900549849136714e-05,0.00022264753292537944,-4.3847804307485904e-05,0.0002743165710996976,-2.3366994439038175e-05,8.734755725454306e-05,1.1395394780117129e-05,0.0001932776024987643,-1.4524176981248021e-05,9.809519921938135e-05,0.0002624278382046557,-0.00025200176530561203,-0.0003118693071414544,-3.4622100862142025e-05,-0.00014220543875382574,-5.2721649724640814e-05,-4.285720708737275e-05,-0.00017586782694762877,-0.0001968622102778612,-0.00027347034437059427,0.0002354432290999533,6.803785405666667e-05,0.00016295089339216833,7.736337989398969e-05,3.8049552328178495e-05,6.65914200971532e-05,0.00041745644845351735,0.0002458551957898305
2025-04-23,-0.00023036797180276395,-2.3937719653585697e-05,-0.0007388116811197904,0.0002356707800665612,-2.5558712021209538e-05,7.9414428934089e-05,-0.000192566118554375,-7.036005458600467e-05,-9.276542858551903e-05,-9.041668793934045e-05,2.6816293785766594e-05,0.00016486511086396245,-3.381399168733793e-05,0.00022560945303262206,-2.7256891025054444e-05,2.5503813794569777e-05,-2.6627822366497434e-06,0.00014220797583632848,-2.3040454271369707e-05,5.80736647359995e-05,0.0001708581198790392,-0.00018372137973721332,-0.00025333155896033335,-7.881157624904353e-07,-0.00010885877947358117,-6.16895806751236e-05,-1.5186317865954966e-05,-0.00014260016681448003,-0.0001296775709641617,-0.00017524632131807552,0.0003695804101296229,0.0001412687075914095,9.788586156421865e-05,7.357203428813183e-05,4.81664776133172e-05,9.106246914225971e-05,0.0004550519048505648,0.0002170507789459511
