date,k,ch1,ch1_share,ch2,ch2_share,ch3,ch3_share
2025-10-23,2,Rates,0.1626635403357312,Credit,0.0563487756910155,Metals,0.054434855794658
2025-10-24,2,Rates,0.1638124360530474,Credit,0.0569893506934232,Quantum,0.0538785194527952
2025-10-25,2,Rates,0.1635707475855875,Credit,0.0566859101093806,Metals,0.0562368002108176
2025-10-26,2,Rates,0.1635692851169549,Credit,0.0566853748047635,Metals,0.0562386487600765
2025-10-27,2,Rates,0.1635661432894991,Credit,0.0566825498945744,Metals,0.0562508549476227
2025-10-28,2,Rates,0.1632196982102544,Metals,0.0576256582457365,Credit,0.056318993918378
2025-10-29,2,Rates,0.1643871419655498,Metals,0.0575745253723039,Credit,0.0566247979300948
2025-10-30,2,Rates,0.1664299013250194,Credit,0.0579154668587364,Quantum,0.0561427391286613
2025-10-31,2,Rates,0.1673594681535065,Credit,0.0580355475115939,Quantum,0.0576891101393321
2025-11-01,2,Rates,0.1659477674608348,Quantum,0.0584454691323889,Credit,0.0567643809652187
2025-11-02,2,Rates,0.1659468732941137,Quantum,0.0584465868134677,Credit,0.0567648627814792
2025-11-03,2,Rates,0.165946592555327,Quantum,0.0584463014216911,Credit,0.0567648092194947
2025-11-04,2,Rates,0.1667795987937143,Metals,0.0582464707913826,Quantum,0.0569288836422439
2025-11-05,2,Rates,0.1671196868410297,Metals,0.0603078662961439,Credit,0.0560666612270313
2025-11-06,2,Rates,0.1689099849469102,Metals,0.0584711047338641,Credit,0.0569221308634064
2025-11-07,2,Rates,0.1672285098844738,Credit,0.0576257722527146,Quantum,0.0563202812161032
2025-11-08,2,Rates,0.1653614829214703,Metals,0.0577737017887145,Credit,0.056491417302992
2025-11-09,2,Rates,0.1653612350385273,Metals,0.0577662093842807,Credit,0.0564924882528476
2025-11-10,2,Rates,0.1653447432349829,Metals,0.0576780343540363,Credit,0.0565087471874144
2025-11-11,2,Rates,0.1692979129885565,Metals,0.0570527462168076,Credit,0.0566262294139902
2025-11-12,2,Rates,0.1669664944345758,Metals,0.0593541174533653,Quantum,0.0561158453428254
2025-11-13,2,Rates,0.1657189552528304,Metals,0.0620485435623957,Quantum,0.0558703524307094
2025-11-14,2,Rates,0.1670670506487925,Metals,0.06153706515666,Quantum,0.0555030021004677
2025-11-15,2,Rates,0.1668313073049035,Metals,0.0628873786204051,Quantum,0.0554812818713054
2025-11-16,2,Rates,0.1668304689146739,Metals,0.0628875972506292,Quantum,0.0554809820368154
2025-11-17,2,Rates,0.1668184033439024,Metals,0.0628640966718125,Quantum,0.055485744142747
2025-11-18,2,Rates,0.1652963606352642,Metals,0.065766842137404,Quantum,0.0550326676409677
2025-11-19,2,Rates,0.1645838835901806,Metals,0.0740419791995393,MegaCap_AI,0.0547311409963951
2025-11-20,2,Rates,0.1656470282568589,Metals,0.0743750068461145,DataCenter_Infra,0.0541847561019634
2025-11-21,2,Rates,0.1666177280883764,Metals,0.0650770831220866,DataCenter_Infra,0.0570032916473711
2025-11-22,2,Rates,0.1646230340425156,DataCenter_Infra,0.058026232913209,Metals,0.0579247629455787
2025-11-23,2,Rates,0.1646241365343934,DataCenter_Infra,0.0580271792419838,Metals,0.0579249230327954
2025-11-24,2,Rates,0.164620017656939,DataCenter_Infra,0.0580234349547864,Metals,0.0579247700807776
2025-11-25,2,Rates,0.1661089614903924,DataCenter_Infra,0.0580457658772032,Quantum,0.0554449780493633
2025-11-26,2,Rates,0.1658623909557213,DataCenter_Infra,0.0576732036711216,Quantum,0.0559350355429118
2025-11-27,2,Rates,0.165825017536579,DataCenter_Infra,0.0574147850220344,Quantum,0.0558685266998945
2025-11-28,2,Rates,0.1654592686422791,DataCenter_Infra,0.0573035360542615,Quantum,0.0567043114965984
2025-11-29,2,Rates,0.1659600641143714,DataCenter_Infra,0.0574859012366614,Quantum,0.0569444429219779
2025-11-30,2,Rates,0.1659608531390268,DataCenter_Infra,0.0574865573150082,Quantum,0.0569443131196758
2025-12-01,2,Rates,0.165960622902349,DataCenter_Infra,0.0574885436246367,Quantum,0.056945234877933
2025-12-02,2,Rates,0.168239247508997,DataCenter_Infra,0.0612398443017352,Quantum,0.0557576049088672
2025-12-03,2,Rates,0.1668971901106919,DataCenter_Infra,0.0614106949412084,Quantum,0.0558317078809011
2025-12-04,2,Rates,0.1692466587413824,DataCenter_Infra,0.0616212365509242,Credit,0.0555873035566885
2025-12-05,2,Rates,0.1689075434632863,DataCenter_Infra,0.061813528753956,Nuclear_Uranium,0.0579445076585661
2025-12-06,2,Rates,0.166846205289338,DataCenter_Infra,0.0626863216583537,Nuclear_Uranium,0.0598366983784981
2025-12-07,2,Rates,0.1668450318060817,DataCenter_Infra,0.0626849781572194,Nuclear_Uranium,0.0598336829210846
2025-12-08,2,Rates,0.1668456763409627,DataCenter_Infra,0.0626843489644054,Nuclear_Uranium,0.0598312459755215
2025-12-09,2,Rates,0.1653063517233605,DataCenter_Infra,0.0605316897829566,Nuclear_Uranium,0.0581530580770672
2025-12-10,2,Rates,0.1658532116419624,DataCenter_Infra,0.0606293195319205,Nuclear_Uranium,0.0594030824931174
2025-12-11,2,Rates,0.164042959930131,Nuclear_Uranium,0.062981585295291,Quantum,0.0596629221747023
2025-12-12,2,Rates,0.1540683440624614,Nuclear_Uranium,0.0717201174112669,Quantum,0.0636310316033488
2025-12-13,2,Rates,0.1482723333528544,Nuclear_Uranium,0.0848944028315159,Quantum,0.061282553987778
2025-12-14,2,Rates,0.1482730998160698,Nuclear_Uranium,0.0848929827110402,Quantum,0.0612824905125694
2025-12-15,2,Rates,0.1482713515875252,Nuclear_Uranium,0.0848795110398102,Quantum,0.0612896923354042
2025-12-16,2,Rates,0.149634601513287,Nuclear_Uranium,0.098394807348563,Quantum,0.0601349924051143
2025-12-17,2,Rates,0.1517817392367678,Nuclear_Uranium,0.0934371122062381,Quantum,0.0617236574098102
2025-12-18,2,Rates,0.1343709725826088,Nuclear_Uranium,0.0848597425242098,DataCenter_Infra,0.0601295850222565
2025-12-19,2,Rates,0.1368559910042383,Nuclear_Uranium,0.0652047770255147,DataCenter_Infra,0.0609163247961437
2025-12-20,2,Rates,0.1388791067818092,Nuclear_Uranium,0.0681810568515792,DataCenter_Infra,0.0600034685206574
2025-12-21,2,Rates,0.1388783569816706,Nuclear_Uranium,0.0681858891118763,DataCenter_Infra,0.0600054128775264
2025-12-22,2,Rates,0.138877726145655,Nuclear_Uranium,0.0681809794670739,DataCenter_Infra,0.0600019781318001
2025-12-23,2,Rates,0.140840727759599,Nuclear_Uranium,0.0694106478199815,DataCenter_Infra,0.0612233040694904
2025-12-24,2,Rates,0.1409081516817611,Nuclear_Uranium,0.0695900547285787,DataCenter_Infra,0.0612294812147075
2025-12-25,2,Rates,0.1363389232380291,Nuclear_Uranium,0.0749350793180664,DataCenter_Infra,0.0599225270135737
2025-12-26,2,Rates,0.1385502866713907,Nuclear_Uranium,0.0743202546553227,DataCenter_Infra,0.0594508103790371
2025-12-27,2,Rates,0.1390432136793205,Nuclear_Uranium,0.0732718271151776,DataCenter_Infra,0.0595073349038151
2025-12-28,2,Rates,0.1390429362154047,Nuclear_Uranium,0.0732722846175972,DataCenter_Infra,0.0595075383055808
2025-12-29,2,Rates,0.1390430468497122,Nuclear_Uranium,0.0732711948656538,DataCenter_Infra,0.0595070137269934
2025-12-30,2,Rates,0.136746860079803,Nuclear_Uranium,0.0710639690909911,DataCenter_Infra,0.0593043948616403
2025-12-31,2,Rates,0.136403719836149,Nuclear_Uranium,0.0659972157345694,DataCenter_Infra,0.0594652630105644
2026-01-01,2,Rates,0.1373967214477552,Nuclear_Uranium,0.0660523147804711,DataCenter_Infra,0.0594131862101356
2026-01-02,2,Rates,0.1354835585714821,Nuclear_Uranium,0.0652744885227744,DataCenter_Infra,0.0600668696046533
2026-01-03,2,Rates,0.1361868128428781,Nuclear_Uranium,0.0676525904012144,DataCenter_Infra,0.0606697333570871
2026-01-04,2,Rates,0.1361869378244435,Nuclear_Uranium,0.0676525724915021,DataCenter_Infra,0.0606697322844231
2026-01-05,2,Rates,0.1361870382609521,Nuclear_Uranium,0.0676498343701758,DataCenter_Infra,0.060668251701625
2026-01-06,2,Rates,0.1365595820280194,Nuclear_Uranium,0.069345024394229,DataCenter_Infra,0.0607027412205575
2026-01-07,2,Rates,0.1373150359855181,Nuclear_Uranium,0.0661125939452642,DataCenter_Infra,0.0605745764641754
2026-01-08,2,Rates,0.1382500218984646,Nuclear_Uranium,0.0644605391026467,DataCenter_Infra,0.0603233055253536
2026-01-09,2,Rates,0.1399449363086443,Nuclear_Uranium,0.0681207858814427,DataCenter_Infra,0.0614255230401735
2026-01-10,2,Rates,0.1417535483253753,Nuclear_Uranium,0.0668912846078906,DataCenter_Infra,0.0619869207199027
2026-01-11,2,Rates,0.1417534236432772,Nuclear_Uranium,0.0668898012952909,DataCenter_Infra,0.0619861204709422
2026-01-12,2,Rates,0.1417531977643124,Nuclear_Uranium,0.066885298764375,DataCenter_Infra,0.0619838410298513
2026-01-13,2,Rates,0.1428346960741223,Nuclear_Uranium,0.0662618731522193,DataCenter_Infra,0.0617209794746219
2026-01-14,2,Rates,0.1431738771140069,Nuclear_Uranium,0.0655196312834978,DataCenter_Infra,0.0615785184858185
2026-01-15,2,Rates,0.1443225524038783,DataCenter_Infra,0.0618298631081005,Nuclear_Uranium,0.0600556250284931
2026-01-16,2,Rates,0.1410005171555087,Nuclear_Uranium,0.069104512514543,DataCenter_Infra,0.0606400591733697
2026-01-17,2,Rates,0.1391259973093093,Nuclear_Uranium,0.0714199106943381,DataCenter_Infra,0.0584319298831694
2026-01-18,2,Rates,0.1391219818661894,Nuclear_Uranium,0.071416834405549,DataCenter_Infra,0.0584305560187741
2026-01-19,2,Rates,0.1391216457737641,Nuclear_Uranium,0.0714169066368715,DataCenter_Infra,0.0584306171470039
2026-01-20,2,Rates,0.1336805647169889,Nuclear_Uranium,0.0815365810303126,Credit,0.0568762762704304
2026-01-21,2,Rates,0.1372528108643461,Nuclear_Uranium,0.086261120486461,Credit,0.0581580983232107
2026-01-22,2,Rates,0.1392669636575548,Nuclear_Uranium,0.0859991189749615,Credit,0.0584478604083446
2026-01-23,2,Rates,0.1378088428642099,Nuclear_Uranium,0.0896127151616956,Credit,0.0583407931816299
2026-01-24,2,Rates,0.1387258299926116,Nuclear_Uranium,0.0874911445572881,Credit,0.0584281410547794
2026-01-25,2,Rates,0.1387262770582049,Nuclear_Uranium,0.0874915224485514,Credit,0.0584284684700798
2026-01-26,2,Rates,0.1387263626717543,Nuclear_Uranium,0.0874976712440068,Credit,0.0584281531058439
2026-01-27,2,Rates,0.1376482008307536,Nuclear_Uranium,0.090106445432354,Credit,0.0579053629806768
2026-01-28,2,Rates,0.1376285781484423,Nuclear_Uranium,0.0918188540250549,Credit,0.0583597442335681
2026-01-29,2,Rates,0.1354194777623886,Nuclear_Uranium,0.0912700775806896,Credit,0.0579790303233865
2025-09-12,3,Metals,0.1482454417597654,Nuclear_Uranium,0.1328419027793042,Genomics_Bio,0.0685836207648379
2025-09-13,3,Metals,0.1480056483902171,Nuclear_Uranium,0.1324419691552166,Genomics_Bio,0.068628741922992
2025-09-14,3,Metals,0.1480031076498992,Nuclear_Uranium,0.132429143567744,Genomics_Bio,0.0686145096692118
2025-09-15,3,Metals,0.1480022721571294,Nuclear_Uranium,0.1324217505136778,Genomics_Bio,0.0686068746951174
2025-09-16,3,Metals,0.1449909711674492,Nuclear_Uranium,0.1356961751065572,Genomics_Bio,0.0689199939010742
2025-09-17,3,Metals,0.1433100055809878,Nuclear_Uranium,0.1384604790064113,Genomics_Bio,0.072104154546735
2025-09-18,3,Metals,0.1441420466565514,Nuclear_Uranium,0.1398167912619489,Genomics_Bio,0.0743231919760798
2025-09-19,3,Metals,0.1443180839398096,Nuclear_Uranium,0.1400962215180472,Genomics_Bio,0.0747504477915903
2025-09-20,3,Nuclear_Uranium,0.1462651035382707,Metals,0.139125549999069,Genomics_Bio,0.0770169603767041
2025-09-21,3,Nuclear_Uranium,0.1462662011486435,Metals,0.139125748837316,Genomics_Bio,0.0770178212174781
2025-09-22,3,Nuclear_Uranium,0.1462641123575191,Metals,0.1391270597601937,Genomics_Bio,0.0770152364816591
2025-09-23,3,Nuclear_Uranium,0.1456245470296607,Metals,0.1423232689275428,Genomics_Bio,0.0777964288495388
2025-09-24,3,Nuclear_Uranium,0.146421926350485,Metals,0.143696824385798,Genomics_Bio,0.0761574269940235
2025-09-25,3,Nuclear_Uranium,0.1489725599079078,Metals,0.142748172548958,Genomics_Bio,0.0769945861354181
2025-09-26,3,Nuclear_Uranium,0.1460696556338978,Metals,0.1458105357109327,Genomics_Bio,0.0785100709694367
2025-09-27,3,Nuclear_Uranium,0.1465914614096704,Metals,0.1453754166558815,Genomics_Bio,0.0786151427246191
2025-09-28,3,Nuclear_Uranium,0.1465906129400444,Metals,0.1453499189600719,Genomics_Bio,0.0786282544893242
2025-09-29,3,Nuclear_Uranium,0.1465939932517122,Metals,0.1452731064619141,Genomics_Bio,0.0786626005990075
2025-09-30,3,Nuclear_Uranium,0.1471922728140497,Metals,0.1449157786981234,Genomics_Bio,0.0774410685234013
2025-10-01,3,Metals,0.1472283648683972,Nuclear_Uranium,0.1452018978775637,Genomics_Bio,0.0808770478631826
2025-10-02,3,Metals,0.1469021199720924,Nuclear_Uranium,0.1464189564238538,Genomics_Bio,0.0798844917018635
2025-10-03,3,Metals,0.1472337973082407,Nuclear_Uranium,0.1459863239323464,Genomics_Bio,0.0797724163626489
2025-10-04,3,Metals,0.148248273781707,Nuclear_Uranium,0.1444513832404275,Genomics_Bio,0.0788677019345815
2025-10-05,3,Metals,0.1482494441021528,Nuclear_Uranium,0.1444520481327008,Genomics_Bio,0.0788672095163454
2025-10-06,3,Metals,0.1482058389843607,Nuclear_Uranium,0.1444549576310658,Genomics_Bio,0.0788949328795263
2025-10-07,3,Metals,0.1656474885970239,Nuclear_Uranium,0.1304038584635184,Miners,0.0658586939642427
2025-10-08,3,Metals,0.1661708126020833,Nuclear_Uranium,0.1315691485157677,Miners,0.0661524081111123
2025-10-09,3,Metals,0.1677834133357779,Nuclear_Uranium,0.1275642126319205,Miners,0.0671336904393219
2025-10-10,3,Metals,0.1696673685111958,Nuclear_Uranium,0.1233302371608162,Miners,0.067571586048301
2025-10-11,3,Metals,0.1710063598747611,Nuclear_Uranium,0.130125730761813,Miners,0.0674947749118753
2025-10-12,3,Metals,0.170996681390301,Nuclear_Uranium,0.130136668040292,Miners,0.067490840281469
2025-10-13,3,Metals,0.1709699867654737,Nuclear_Uranium,0.1303091009006645,Miners,0.0674768500540557
2025-10-14,3,Metals,0.1628679600424748,Nuclear_Uranium,0.1364213018684797,Genomics_Bio,0.0671415312097463
2025-10-15,3,Metals,0.1641682705616761,Nuclear_Uranium,0.136341309629236,Genomics_Bio,0.0676203996485354
2025-10-16,3,Metals,0.1650634480997556,Nuclear_Uranium,0.1372151965857212,Miners,0.0649775021912327
2025-10-17,3,Metals,0.1665246728425749,Nuclear_Uranium,0.134640962344037,Miners,0.0653165804455787
2025-10-18,3,Metals,0.1646111867258705,Nuclear_Uranium,0.1391096325087551,Miners,0.0617624022404801
2025-10-19,3,Metals,0.1646097188743412,Nuclear_Uranium,0.1391195615496112,Miners,0.0617614523582521
2025-10-20,3,Metals,0.1646057228829672,Nuclear_Uranium,0.1391398720444869,Miners,0.0617590799736639
2025-10-21,3,Metals,0.1635253452410427,Nuclear_Uranium,0.1402853071561617,Miners,0.0620838335882267
2025-10-22,3,Metals,0.1688341694457073,Nuclear_Uranium,0.1410183796205975,Miners,0.0632009033139223
2025-10-23,3,Metals,0.1676059092197643,Nuclear_Uranium,0.1407649688632422,Miners,0.0627405505041501
2025-10-24,3,Metals,0.1676668398654476,Nuclear_Uranium,0.1385408448643274,Miners,0.0630741741813376
2025-10-25,3,Metals,0.1670514638751096,Nuclear_Uranium,0.1343769907764404,Miners,0.0624780749538042
2025-10-26,3,Metals,0.167057161112008,Nuclear_Uranium,0.1343868808612033,Miners,0.0624803695361814
2025-10-27,3,Metals,0.1670875387348828,Nuclear_Uranium,0.1344466900318222,Miners,0.0624923824286538
2025-10-28,3,Metals,0.1672705536075875,Nuclear_Uranium,0.1313496758798728,Miners,0.06221543322333
2025-10-29,3,Metals,0.1675702202664417,Nuclear_Uranium,0.1344952546675901,Miners,0.0630914415895251
2025-10-30,3,Metals,0.1712322853023864,Nuclear_Uranium,0.1320121135226813,Miners,0.0654456002000516
2025-10-31,3,Metals,0.1745453084838083,Nuclear_Uranium,0.1334225555993844,Miners,0.0663503618989727
2025-11-01,3,Metals,0.1700182253794979,Nuclear_Uranium,0.1367566110837363,Miners,0.0644726504275266
2025-11-02,3,Metals,0.1700113000161029,Nuclear_Uranium,0.136742145778161,Miners,0.0644696633722575
2025-11-03,3,Metals,0.170012076793491,Nuclear_Uranium,0.1367440616629294,Miners,0.0644699007569484
2025-11-04,3,Metals,0.1675185731063114,Nuclear_Uranium,0.1374840624203054,Miners,0.0637104787499917
2025-11-05,3,Metals,0.1637991558936072,Nuclear_Uranium,0.140190614694031,Miners,0.0622701720305943
2025-11-06,3,Metals,0.16569784548765,Nuclear_Uranium,0.1349272562452805,Miners,0.0634351928154123
2025-11-07,3,Metals,0.1686510916122112,Nuclear_Uranium,0.13337902402391,Miners,0.0645528299247267
2025-11-08,3,Metals,0.1670279867704465,Nuclear_Uranium,0.1396970341008674,Miners,0.0632645430591655
2025-11-09,3,Metals,0.1670086807999544,Nuclear_Uranium,0.1396667224818455,Miners,0.0632571286277526
2025-11-10,3,Metals,0.1669107343655736,Nuclear_Uranium,0.1394235641350372,Miners,0.0632228762617469
2025-11-11,3,Metals,0.1661001403027716,Nuclear_Uranium,0.13933928602986,Miners,0.0625829074314215
2025-11-12,3,Metals,0.1647482126828114,Nuclear_Uranium,0.141215723519897,Miners,0.0622236044709349
2025-11-13,3,Metals,0.1639111642988577,Nuclear_Uranium,0.1440503741735008,Miners,0.0613901667632362
2025-11-14,3,Metals,0.1616674212138226,Nuclear_Uranium,0.1489541171954206,Miners,0.0596550205117833
2025-11-15,3,Metals,0.1607959619784107,Nuclear_Uranium,0.1496286280389869,Miners,0.0591246886794152
2025-11-16,3,Metals,0.1608025294770854,Nuclear_Uranium,0.1496397626092198,Miners,0.0591276212209015
2025-11-17,3,Metals,0.1608280646981949,Nuclear_Uranium,0.1496136360516923,Miners,0.0591384329714152
2025-11-18,3,Metals,0.1579614970024366,Nuclear_Uranium,0.1507643323430178,Miners,0.0581076317397133
2025-11-19,3,Metals,0.1537690422328452,Nuclear_Uranium,0.1518637598255964,Miners,0.0552598160694808
2025-11-20,3,Metals,0.1539502308689009,Nuclear_Uranium,0.153185833914527,Miners,0.0558046224195152
2025-11-21,3,Metals,0.1588078442525394,Nuclear_Uranium,0.1546462792212472,Miners,0.0580692548897199
2025-11-22,3,Metals,0.1610539439964213,Nuclear_Uranium,0.1557406672879479,Miners,0.0592913469457962
2025-11-23,3,Metals,0.1610466480679243,Nuclear_Uranium,0.1557302697976971,Miners,0.0592878779801092
2025-11-24,3,Metals,0.1610765734112789,Nuclear_Uranium,0.1557765567878339,Miners,0.0593021278076473
2025-11-25,3,Metals,0.1625118650090847,Nuclear_Uranium,0.1551728477539163,Miners,0.0598175456345838
2025-11-26,3,Metals,0.1640020213777007,Nuclear_Uranium,0.1546942918235239,Miners,0.0603132743811083
2025-11-27,3,Metals,0.1616060565240392,Nuclear_Uranium,0.1548811545488861,Miners,0.0593358717965269
2025-11-28,3,Metals,0.1618171264315363,Nuclear_Uranium,0.1556028956885617,Miners,0.0594220571721921
2025-11-29,3,Metals,0.1648421999059533,Nuclear_Uranium,0.1540656191362993,Miners,0.0605664430957358
2025-11-30,3,Metals,0.1648378036400393,Nuclear_Uranium,0.1540596063066731,Miners,0.0605644520176928
2025-12-01,3,Metals,0.1648169703106668,Nuclear_Uranium,0.1540116137092761,Miners,0.0605547389297558
2025-12-02,3,Metals,0.1655545798225971,Nuclear_Uranium,0.1557218456926514,Miners,0.0610168422323115
2025-12-03,3,Metals,0.1651060154829768,Nuclear_Uranium,0.1568706275719855,Miners,0.0608326221583056
2025-12-04,3,Metals,0.1652860823812066,Nuclear_Uranium,0.1566624828229227,Miners,0.0607836084662294
2025-12-05,3,Metals,0.1644619035766447,Nuclear_Uranium,0.1573621660799356,Miners,0.0610288292181918
2025-12-06,3,Metals,0.1632391536416391,Nuclear_Uranium,0.1574360162176011,Miners,0.0609988514399082
2025-12-07,3,Metals,0.1632600805782937,Nuclear_Uranium,0.1574564050165544,Miners,0.0610082795062981
2025-12-08,3,Metals,0.1632779034156753,Nuclear_Uranium,0.1574799387842186,Miners,0.0610165408529879
2025-12-09,3,Metals,0.1633558687999284,Nuclear_Uranium,0.1578393248681608,Miners,0.0607262619830891
2025-12-10,3,Metals,0.1643400194685762,Nuclear_Uranium,0.1571809584403437,Miners,0.0611040141597057
2025-12-11,3,Metals,0.1650929788770645,Nuclear_Uranium,0.1574387578527305,Miners,0.0612037918811063
2025-12-12,3,Metals,0.1772363691693532,Nuclear_Uranium,0.1500612056623627,Miners,0.0650658711914009
2025-12-13,3,Metals,0.1751609653447949,Nuclear_Uranium,0.1419863305142148,Miners,0.0674939584829461
2025-12-14,3,Metals,0.1751651434186423,Nuclear_Uranium,0.1419980473852383,Miners,0.0674960532892951
2025-12-15,3,Metals,0.1751765684749887,Nuclear_Uranium,0.1419406540384793,Miners,0.0674985998584897
2025-12-16,3,Metals,0.1781714983851657,Nuclear_Uranium,0.1321677950980393,Miners,0.0705852743052624
2025-12-17,3,Metals,0.1765931719242023,Nuclear_Uranium,0.1328826097199352,Miners,0.0703048348173039
2025-12-18,3,Metals,0.1707418807203368,Nuclear_Uranium,0.1243884978013683,Miners,0.0737908534758296
2025-12-19,3,Metals,0.1647221241851253,Nuclear_Uranium,0.1331802669837196,Miners,0.06929857108849
2025-12-20,3,Metals,0.1628652615858583,Nuclear_Uranium,0.1324837656645157,Miners,0.0689443271906386
2025-12-21,3,Metals,0.1628573916240237,Nuclear_Uranium,0.1324263269441289,Miners,0.0689377690011887
2025-12-22,3,Metals,0.1628652105280986,Nuclear_Uranium,0.132448149292896,Miners,0.0689428961058434
2025-12-23,3,Metals,0.1625930064918727,Nuclear_Uranium,0.1277605925779623,Miners,0.0687896970111532
2025-12-24,3,Metals,0.1635614672687243,Nuclear_Uranium,0.1274924187310522,Miners,0.0691094857107065
2025-12-25,3,Metals,0.1695780493468638,Nuclear_Uranium,0.1230204032602395,Miners,0.0724453325206423
2025-12-26,3,Metals,0.1692839278337948,Nuclear_Uranium,0.1228548190101226,Miners,0.0723927117308374
2025-12-27,3,Metals,0.17159960320373,Nuclear_Uranium,0.1220365443683071,Miners,0.0738854961061125
2025-12-28,3,Metals,0.1715986406755914,Nuclear_Uranium,0.1220310923832373,Miners,0.0738848335267338
2025-12-29,3,Metals,0.1716002579330098,Nuclear_Uranium,0.1220361937518666,Miners,0.073885771988288
2025-12-30,3,Metals,0.1735093463758356,Nuclear_Uranium,0.1247937074586468,Miners,0.0733887904002798
