date,leader1,leader1_share,leader2,leader2_share,leader3,leader3_share
2025-03-07,Nuclear_Uranium,0.08691440335522839,Semis,0.062732981765888,Space,0.055509623676882676
2025-03-08,Nuclear_Uranium,0.08628680584037123,Semis,0.06291307435871936,Space,0.05553951347525905
2025-03-09,Nuclear_Uranium,0.08628917402217547,Semis,0.06291517345117043,Space,0.055541284413721186
2025-03-10,Nuclear_Uranium,0.08632242413476869,Semis,0.06295231332030525,Space,0.0555708362253594
2025-03-11,Nuclear_Uranium,0.08188430753791438,Semis,0.06202551137308782,Space,0.054694294685693715
2025-03-12,Nuclear_Uranium,0.08222119451757492,Semis,0.061866354321073604,Space,0.054167302749346356
2025-03-13,Nuclear_Uranium,0.08152976741764086,Semis,0.06149036750962246,DataCenter_Infra,0.05289934944271337
2025-03-14,Nuclear_Uranium,0.08171083358358174,Semis,0.061445673131206004,DataCenter_Infra,0.053406954969735736
2025-03-15,Nuclear_Uranium,0.07959659146840035,Semis,0.060003412639297475,DataCenter_Infra,0.05236409245464848
2025-03-16,Nuclear_Uranium,0.07959779288846763,Semis,0.06000434558678004,DataCenter_Infra,0.05236483382380177
2025-03-17,Nuclear_Uranium,0.0796003879056968,Semis,0.06000767819313366,DataCenter_Infra,0.05236726048422561
2025-03-18,Nuclear_Uranium,0.07859846605651599,Semis,0.059134315343641004,DataCenter_Infra,0.05208219609306624
2025-03-19,Nuclear_Uranium,0.07798015361661764,Semis,0.05873321479975261,DataCenter_Infra,0.0520284020542353
2025-03-20,Nuclear_Uranium,0.07916988534691476,Semis,0.05947558874531564,DataCenter_Infra,0.05233006445629198
2025-03-21,Nuclear_Uranium,0.07848034164914446,Semis,0.059120383806461695,DataCenter_Infra,0.0527647176406656
2025-03-22,Nuclear_Uranium,0.07829637053728943,Semis,0.059302088897107176,DataCenter_Infra,0.05290307245789648
2025-03-23,Nuclear_Uranium,0.07829080929105836,Semis,0.05929712770606247,DataCenter_Infra,0.05289930524879806
2025-03-24,Nuclear_Uranium,0.07828644303524841,Semis,0.05929288674212081,DataCenter_Infra,0.052896520796863605
2025-03-25,Nuclear_Uranium,0.07812401311585003,Semis,0.0590042023942767,DataCenter_Infra,0.05305727885454164
2025-03-26,Nuclear_Uranium,0.07647364460646007,Semis,0.05951266882326172,Space,0.05233791005061679
2025-03-27,Nuclear_Uranium,0.07644914376560676,Semis,0.05918683398121011,MegaCap_AI,0.052947413250164894
2025-03-28,Nuclear_Uranium,0.07678786161220104,Semis,0.059805212878031984,MegaCap_AI,0.05285148071970105
2025-03-29,Nuclear_Uranium,0.07586765716003943,Semis,0.05898890049280355,MegaCap_AI,0.05391538148397914
2025-03-30,Nuclear_Uranium,0.07587422634314504,Semis,0.05899675554767977,MegaCap_AI,0.053920175183926874
2025-03-31,Nuclear_Uranium,0.07587042794836003,Semis,0.05899209980007857,MegaCap_AI,0.05391740524153419
2025-04-01,Nuclear_Uranium,0.0736132287442586,Semis,0.05876343910507764,MegaCap_AI,0.056395820688361166
2025-04-02,Nuclear_Uranium,0.07317566308155361,Semis,0.05897008476837752,MegaCap_AI,0.05655075825534867
2025-04-03,Nuclear_Uranium,0.07382595438155379,Semis,0.05905589990612065,MegaCap_AI,0.05642862630940578
2025-04-04,Nuclear_Uranium,0.06864562688107297,MegaCap_AI,0.06276202003757524,Semis,0.058253238238341366
2025-04-05,Nuclear_Uranium,0.06920849689321852,MegaCap_AI,0.06105706355335733,Semis,0.055078583535802396
2025-04-06,Nuclear_Uranium,0.06920217796814669,MegaCap_AI,0.06104978433504868,Semis,0.05507075387311604
