date,W,n_assets,s1,erank,pr,gap,ipr_v1,ipr_v2,ipr_v3,align_v1,theta_v1,d_fr,v_fr,baseline_provisional,axis_Equity_US,axis_Equity_ExUS,axis_Rates,axis_Credit,axis_USD,axis_Commodities,axis_Metals,axis_Miners,axis_Vol,axis_Sector_Tech,axis_Sector_Fin,axis_Sector_Health,axis_Sector_ConsDisc,axis_Sector_ConsStap,axis_Sector_Ind,axis_Sector_Energy,axis_Sector_Materials,axis_Sector_Utilities,axis_Sector_Comm,axis_Sector_RealEstate,axis_MegaCap_AI,axis_Semis,axis_Software_Cloud,axis_DataCenter_Infra,axis_Cyber,axis_Defense,axis_Space,axis_Robotics,axis_Grid_Power,axis_Quantum,axis_Crypto,axis_Nuclear_Uranium,axis_Critical_Minerals,axis_Clean_Solar,axis_Clean_Wind,axis_Clean_Broad,axis_Genomics_Bio,axis_Drones_Autonomy,single_axis_score
2025-03-17,63,89,0.41657016263546964,11.827683327000027,5.0843339702074255,28.679956116036205,0.015268100664091662,0.037345494327433296,0.0301616995859872,0.9999999497218651,0.0003171060872925477,131.38905385705482,133.96826332223102,1,0.04998686030566899,0.028159492394828862,0.01685270180812588,0.011915194282197089,0.0056447217126757996,0.013892719340790146,0.032085795666356234,0.024694975763417663,0.016855303855013756,0.016934767197849143,0.008465528701758257,0.0016246688894797278,0.013660333086862028,0.004551419993696683,0.013196026261848329,0.00660121406816896,0.011315211328586277,0.00796259636677933,0.012027510833421755,0.006403954527276691,0.05229528474195051,0.06000767819313366,0.047031167699102525,0.05236726048422561,0.03063770817397578,0.02582656775251432,0.051526224070068065,0.0342006425461705,0.043342594161700394,0.04963313890551389,0.03974515157452563,0.0796003879056968,0.0301160279164377,0.007338822938889087,0.013320973107052972,0.022242481400383693,0.045651518750837776,0.012285373293019491,0.5671732522796353
2025-03-18,63,89,0.4249131573260347,11.57419160460997,4.922770317516174,29.386821113140712,0.015069496951165457,0.03784151866195246,0.03118002288858702,0.9995596507943947,0.029677652444377877,134.23901845335143,182.70932996978524,1,0.049577102511898265,0.02803810126091757,0.016493981900859902,0.011846544709819402,0.005709422855588575,0.014795226505324523,0.03185898233704358,0.02474457424880615,0.0167360766785469,0.01661599781678988,0.008828457846262435,0.00256993710686152,0.013621630621598527,0.0036079703915656105,0.013657370479515079,0.007321169364191184,0.012436785934453838,0.007875612413246677,0.012003225607238025,0.00713269580200171,0.05031794694433824,0.059134315343641004,0.04648687867873991,0.05208219609306624,0.030362828676822908,0.026087583248113645,0.05129821799675519,0.03370033710218692,0.04324968986027732,0.051059702530070826,0.03938870619016733,0.07859846605651599,0.03145992425209582,0.007624450588665529,0.013284762570725275,0.022478876590735237,0.04543867308318754,0.012475577801365594,0.5835866261398176
2025-03-19,63,89,0.4285662880279624,11.407513118604635,4.850583093237864,29.695991812057162,0.015028390634212813,0.0379674083094526,0.02761894681395364,0.9997515271772738,0.02229273932017668,134.24614952967244,182.23313966730288,1,0.04952274507735155,0.02788619076377301,0.016205191860657202,0.012030626533202795,0.005484364485487745,0.014934874181363675,0.03141758352642368,0.02417874373150479,0.016680356792499414,0.016578398888904427,0.008682613903829094,0.0029895774086595764,0.013699431860696509,0.003069614784968681,0.013648523316478783,0.007087777192423252,0.012315075555639337,0.007828359698777205,0.012217352308633177,0.0071380689353573975,0.0509099840989459,0.05873321479975261,0.046266629563693915,0.0520284020542353,0.030185371796107852,0.02590084054317635,0.05147791002532104,0.03365009119503476,0.04317104755366841,0.05202372808314681,0.03901459995529435,0.07798015361661764,0.030567551097514075,0.007721345255925747,0.013174288436805227,0.022448375210404863,0.04895144442877014,0.012199551478953543,0.6036474164133738
2025-03-20,63,89,0.4242172310696719,11.542233780556684,4.931928789555745,29.36395563581928,0.015103110040194049,0.037646586064483234,0.03663124509134051,0.9991718284668049,0.0407010041594825,134.7302045943628,181.2692741969587,1,0.049405395022813145,0.027438101347055224,0.022396044677962728,0.01329562330855268,0.005120977793740083,0.013593427885121318,0.02940013037994462,0.02414641142870772,0.01668284262067184,0.01663208399266633,0.008122788245634317,0.002676479170460107,0.013512158978663728,0.0029990815579987234,0.013774739653280332,0.006933130411093214,0.012121295987192979,0.007364018975597633,0.012056208710217545,0.0069946254997947915,0.05002372237356067,0.05947558874531564,0.046429863954671274,0.05233006445629198,0.03025515678302241,0.026142489409961778,0.05155594825802564,0.03360148744001452,0.04354549022884666,0.05060324349350967,0.03868374773266668,0.07916988534691476,0.029516938805875713,0.007630731223642719,0.012818682830963586,0.02211697782124068,0.04961490520757416,0.011819510240732295,0.5872340425531914
2025-03-21,63,89,0.4264468220623124,11.424693101668073,4.885271681904145,29.520540255356295,0.015029430223556366,0.03631959547704221,0.03686290707819844,0.9999387258813105,0.011070207265689693,136.62736747178923,174.4564715354475,1,0.04933281553331448,0.02741084245256121,0.02252645663572476,0.013207314895517271,0.005238024944682683,0.01328161377754635,0.030215244679892502,0.02419389513182186,0.01661673327778779,0.01664382420002868,0.008030524525891439,0.0026502432665668225,0.013484609910420718,0.0029057127058337573,0.013873888893864792,0.006797832242909544,0.012151361028119752,0.007429891955326879,0.01214450074609919,0.007142279554938977,0.05047757044014274,0.059120383806461695,0.04620628615259205,0.0527647176406656,0.03013383040879884,0.026138926429894856,0.051363741823460665,0.033508194491305286,0.043267252195957014,0.050287425079191664,0.038715738435402096,0.07848034164914446,0.029683444996219593,0.0076616538456346864,0.012852612457355878,0.022108437611484153,0.04997502587640914,0.011976806301030082,0.5927051671732523
2025-03-22,63,89,0.4258448984184522,11.38078620210001,4.888965775004719,29.443572751689402,0.015015461515561759,0.0364679209172781,0.037357330506601415,0.9999149882749564,0.013039396425433968,134.3579062188911,176.65194389223237,1,0.049298068002226615,0.027349944405630926,0.022317121358324633,0.013165217275817365,0.005589833559430181,0.013589814862116507,0.030818794927889942,0.024060440298722674,0.016529488726975176,0.016604722449170457,0.007917690812684723,0.002953282772040274,0.013363811996600755,0.003075638865553378,0.013828179421140058,0.0067276320965092935,0.012034217583888816,0.00746718412754337,0.011897689808392554,0.007192670311846801,0.049657676855907724,0.059302088897107176,0.046036273085041234,0.05290307245789648,0.03033848997097905,0.026080786921958584,0.05133600312926303,0.03349495466744264,0.04325536584465221,0.05163124987680311,0.03823214801339918,0.07829637053728943,0.029432384647755362,0.00782324931110474,0.012787208629413741,0.02198881308321381,0.04971700625137461,0.011905414156893375,0.5884498480243161
2025-03-23,63,89,0.4258793841830896,11.37533403259514,4.888168121267593,29.44658831239005,0.015013517005893179,0.03647032534553258,0.0373556188860769,0.9999997812737322,0.0006614019590807917,136.57091052224897,131.6062003793204,1,0.04929478432776998,0.027345966363508188,0.02231976690900538,0.013164582611142592,0.005588160791313606,0.013589304772626955,0.030813205430623627,0.024057103754596465,0.016528112485171335,0.01660332373197721,0.007917040728258553,0.002952690898804225,0.013363471091767538,0.003075397809060388,0.013827148547320865,0.006727222427037212,0.012033377851944901,0.007466153435918534,0.011896469820585304,0.007191625654111483,0.04965477723031849,0.05929712770606247,0.04603270839914792,0.05289930524879806,0.03033527865994929,0.026078721111559955,0.05133119733986441,0.0334921934148004,0.0432523973823054,0.051627489269374535,0.03830605595897506,0.07829080929105836,0.029430106789820804,0.007823019961098908,0.012785506987773062,0.021987859065947118,0.04971508684752911,0.01190544989307226,0.5908814589665654
2025-03-24,63,89,0.42591323834383144,11.373556258729804,4.887426328192044,29.44930295981077,0.015011784233949405,0.03647661613017318,0.03734548574761718,0.9999998832714004,0.00048317409250692996,133.84484486758066,131.51406584659517,1,0.04929251319908129,0.027339891466361364,0.022326279554436425,0.013164212155576388,0.005585596424925655,0.013590042619915498,0.03080446162499619,0.024051951111077583,0.016526616117187237,0.01660219091524495,0.00791634954020588,0.002951216923600392,0.013364013719857671,0.0030755999984293553,0.013826214758941373,0.006726825155853619,0.012032476080823536,0.007465015608344584,0.011895143553367057,0.00719030382610852,0.04965424747611749,0.05929288674212081,0.04603017535068023,0.052896520796863605,0.03033135620909294,0.026076201333264958,0.051326506710331586,0.03348971937759478,0.04325078040692385,0.05162335011068369,0.03837774711446983,0.07828644303524841,0.02942718953100726,0.007822811140666849,0.012782914635988029,0.021986637449538635,0.04971113821147,0.011906460013602462,0.5927051671732524
2025-03-25,63,89,0.43074865550572117,11.251114269486386,4.801356999030101,30.160519725106642,0.014969739392335358,0.0360904309447927,0.03637408282344107,0.9994931769706334,0.03183915346710045,128.63497484628027,181.0953609593256,1,0.04916749230975597,0.026484403182260825,0.024860656219459917,0.014046443079928878,0.005032633239307792,0.014196303972130463,0.02785939419750394,0.02322457650081407,0.016468807887537913,0.016526031670802816,0.008421406579405925,0.0033131717187436928,0.013438059637437397,0.0026402403943090375,0.013976063969425162,0.006980826180016947,0.012205486198298525,0.007174313464238597,0.012122873046606879,0.007587882924984198,0.050296112464833016,0.0590042023942767,0.04612005982773174,0.05305727885454164,0.03023912480192034,0.02646677469085384,0.051533077627255564,0.03311777154271334,0.04322828438781658,0.05167745606188669,0.039271808880141236,0.07812401311585003,0.02910511525017332,0.007230029935063301,0.011343106523230726,0.021001086620937356,0.050435091314019374,0.013022539333786096,0.6127659574468085
2025-03-26,63,89,0.42678315860519045,11.378031402809777,4.872774521650376,29.7660077699479,0.015023289155621929,0.03368669843863118,0.038274964058970025,0.9989479139401685,0.04587527858122545,128.56068737549495,180.62553914676658,1,0.04944835790667464,0.02598527626012631,0.027773115668005485,0.015133159650523318,0.0036679906005669064,0.01628672416801835,0.02651938522564584,0.02288831359113533,0.01662816386572755,0.016813778297618584,0.008200571233039244,0.0019403825417867587,0.013515323737368839,0.003139742367164179,0.013713798097972454,0.007518480219986742,0.011943933512599482,0.006290027155583588,0.011953097799262454,0.006648406074745167,0.05221065695023792,0.05951266882326172,0.04631286695859914,0.05186647297667349,0.03005744343508576,0.025932237590971394,0.05233791005061679,0.03306849018863841,0.04282119608461451,0.05074808698101413,0.03999263907284601,0.07647364460646007,0.030186134425071617,0.008337206326004997,0.011640333375966894,0.022763880602777276,0.04814639551343072,0.01158370806417791,0.6006079027355623
2025-03-27,63,89,0.4383497496310112,11.055127753835146,4.672857231859202,31.133875192986707,0.014929713374757238,0.0335426544328075,0.0406780513053252,0.9996653399470808,0.02587194313577273,133.82865407895093,177.83245198065762,1,0.04905866340033855,0.02603676540922412,0.025129513481566522,0.014525509369850647,0.004176235166658374,0.015523182594987578,0.02575575994062387,0.023223830679763666,0.01642287431861126,0.01683875001456965,0.00813823482472563,0.0021878509957869606,0.013422179720194294,0.00363399831120484,0.013566539486176456,0.007373500358396339,0.011648639723850926,0.006239933929913439,0.011944607050251911,0.006602972397990726,0.052947413250164894,0.05918683398121011,0.046045573394520686,0.05190089811319218,0.029838066059987522,0.026121687048792502,0.05167689708825865,0.03277088567089402,0.04268891466433545,0.05056387914498424,0.03978799717607497,0.07644914376560676,0.031271804909145655,0.009064665786069636,0.012233180212807778,0.024178615996986452,0.049518918579635,0.012305083982647572,0.652887537993921
2025-03-28,63,89,0.4383138177049918,11.002288799982034,4.670053158901998,31.114625572971974,0.01498748146634273,0.03402665777070624,0.04155524492367997,0.9999381094034961,0.011125757045886605,131.34207273320786,177.2893746389954,1,0.04910940567872677,0.025822552541229345,0.02487028295007686,0.014391718921311426,0.004037055802301612,0.015890209473377718,0.024443485081898635,0.02293166016518997,0.01647068227835919,0.01688541946687823,0.008105847846852539,0.0018706711492362809,0.013342456542906953,0.0038630177621442616,0.013612155124171512,0.0074401219172798416,0.011589502763509561,0.0061767522459351965,0.011984816993860241,0.006543618576119861,0.05285148071970105,0.059805212878031984,0.04612016028305619,0.051943822131149966,0.0299956069387365,0.026236697974027903,0.05176890969607549,0.0328072469478114,0.04291684370609773,0.05112430855014737,0.03976064814072256,0.07678786161220104,0.03157766059754766,0.009028224978458173,0.012190742694699438,0.024070585841690115,0.04929271903563761,0.012339833992841942,0.6565349544072948
2025-03-29,63,89,0.44811302577889783,10.6614184964666,4.501377966453234,32.23146439325991,0.014803464425616912,0.0328105919889213,0.041395835620189274,0.9996255698397795,0.027366166296288193,131.33144720348727,180.29985929281443,1,0.04866661076656599,0.02598985103613474,0.027656166451750945,0.015111389545665748,0.0037704993480859304,0.015921384808780727,0.024094634318163402,0.022947669322945174,0.016324376308979028,0.016689363522395955,0.008602684125028303,0.002049208433560313,0.013452745651361895,0.0033352434432522525,0.013702187228502125,0.0073715637343457424,0.011834658301345459,0.005473725658587079,0.012312144304167329,0.006306970161103436,0.05391538148397914,0.05898890049280355,0.045844268291381156,0.051399726245170044,0.029742173718290254,0.026526945429735257,0.0519223914243826,0.032580231975877,0.04195729976815423,0.050365873587762316,0.040616538344435064,0.07586765716003943,0.03244606872242966,0.008893799065407328,0.012144429325854333,0.023654292078309047,0.048953272734488094,0.012567673680779871,0.6693009118541033
2025-03-30,63,89,0.44805689407244204,10.664290643475365,4.502422888727171,32.22656833242524,0.014806258161540777,0.03280876061208851,0.04145845278227862,0.9999997529221722,0.0007029620728426156,131.2273869715287,131.3926895282055,1,0.04867172297187549,0.025994934651874548,0.027654146249495182,0.015112685732425551,0.0037721998186906846,0.01592302245418238,0.024101368466484103,0.022952229101709777,0.01632652198489151,0.01669145615570925,0.008603744175935268,0.0020495898445400053,0.013453735133856464,0.003335642948449508,0.013703672706781488,0.007372614335764538,0.011836021653277788,0.005475031058136015,0.012313585566745163,0.00630839961001687,0.053920175183926874,0.05899675554767977,0.04584915013003163,0.051405090960051844,0.02974656209767227,0.026529832230097795,0.051928337985564246,0.03258382426204639,0.04196154554504097,0.05037093239215864,0.04050890768766834,0.07587422634314504,0.03245012069226778,0.00889470517291761,0.012146975301957914,0.023657166033761307,0.04895543308608873,0.01256793472708128,0.6656534954407294
2025-03-31,63,89,0.4480884929822162,10.66262839262021,4.501829243223933,32.22930112834448,0.014804645338896586,0.032809917643662145,0.04141977282521227,0.9999999097481682,0.0004248572304747987,131.3734652307178,131.3664613142045,1,0.048668744290859496,0.02599205598933659,0.027655398684605523,0.015111973288109246,0.0037712521521853747,0.015922177157217346,0.02409761096809328,0.022949721221738446,0.016325273627493978,0.016690237470076103,0.008603135091253473,0.002049346852687781,0.013453153927140544,0.003335409924993198,0.013702796644972355,0.0073720620099950035,0.011835240113458599,0.00547426332040889,0.012312785849376727,0.006307572767956245,0.05391740524153419,0.05899209980007857,0.04584636494476651,0.05140197286130246,0.029744076012264076,0.026528183263920115,0.0519248850905824,0.03258169970360361,0.04195904950481939,0.050368050216933184,0.040570773051670984,0.07587042794836003,0.032447887587987334,0.008894182409026102,0.012145503309445714,0.023655490668605585,0.048954053323968745,0.012567683709172878,0.6674772036474164
2025-04-01,63,89,0.44771496447071885,11.023148320304609,4.545906252136988,33.06985210912445,0.015078257773178593,0.044609627596927034,0.038889933251690254,0.9973590832006245,0.07269222827253613,136.4778692106872,188.39262591211687,1,0.04950895332041681,0.02648445460167288,0.024039405187061196,0.014764825397696548,0.0038290646194442733,0.012303208086508036,0.01970019212975301,0.02260326982473556,0.016326094707897032,0.01669038242801014,0.01016159643911222,0.005314040295088317,0.014993785469687087,0.0012635535775472142,0.01359823145504038,0.007011831860081209,0.01245354246217913,0.0037623445355820604,0.013576715160059184,0.007674765318500728,0.056395820688361166,0.05876343910507764,0.04816426101938592,0.0500947967867886,0.03087830372159751,0.026767958323404402,0.05194033145353252,0.03237061929075202,0.04351087511621629,0.050656025577900415,0.04178121061968897,0.0736132287442586,0.03227917665689043,0.009095000251835343,0.011466633530855919,0.02407896849544648,0.04939564587033537,0.012687447871599426,0.6796352583586628
2025-04-02,63,89,0.4526735509041834,10.884277059573474,4.463651713693326,33.50653826323301,0.015132027479661938,0.04001987557586084,0.03811553259270218,0.9997675671738848,0.021561160954044003,131.3152774657609,177.16210674505862,1,0.049385058516691636,0.026460284659208157,0.02334053153586318,0.014508467991745582,0.004056317349288685,0.012059734406401248,0.018941691980662374,0.022781980558834226,0.016314357396651692,0.016853699172558526,0.010165374188492723,0.004771895788840182,0.014943715043473383,0.0008581950396656763,0.013816465466171884,0.007299590720156469,0.01256886881662032,0.004268296727079614,0.013491830078324276,0.008147497377439696,0.05655075825534867,0.05897008476837752,0.0490603597627376,0.050619697582661695,0.03138929331558946,0.026877467156625753,0.05161762207883647,0.03238478582029251,0.04341989605451723,0.05025554750452205,0.04216178870616768,0.07317566308155361,0.03317649627162699,0.009515113390162595,0.011540911454295111,0.024601669374044965,0.04696999617169055,0.012678996436780075,0.6936170212765957
2025-04-03,63,89,0.45738452430580695,10.712397007467995,4.3850944959236315,34.06703673625189,0.015102681300715959,0.04093109605038063,0.037017972421789065,0.9998662952614124,0.01635284184395718,133.91881274173568,177.62578758765758,1,0.04914239330688201,0.026165996262116575,0.023760920894128294,0.014310173616858752,0.004295346351896861,0.012421654311998424,0.017692357749696245,0.02226484611619811,0.01614818087142539,0.016791599308951508,0.01021907262533133,0.0050231249743959575,0.014894339933041775,0.000995601496236734,0.013832182535764868,0.007215084017522963,0.012587112075283877,0.004349380911371772,0.01343310984932946,0.008349605525692663,0.05642862630940578,0.05905589990612065,0.04907513527511054,0.0508893435535623,0.03140698057370523,0.026889447854168993,0.052029168545786736,0.03241284751566188,0.043492080446843814,0.050104838709108604,0.0411503707718244,0.07382595438155379,0.03227273050908538,0.009833335824458223,0.011606811138603464,0.024555231188817053,0.04769570658303344,0.01338340817902618,0.6948328267477204
