date,leader1,leader1_share,leader2,leader2_share,leader3,leader3_share
2025-07-24,Semis,0.06916674474787456,MegaCap_AI,0.06470080063368888,Nuclear_Uranium,0.05752767559606507
2025-07-25,Semis,0.06951130356404045,MegaCap_AI,0.06483616543305688,Nuclear_Uranium,0.05755189425100308
2025-07-26,Semis,0.06951334692318281,MegaCap_AI,0.0650521782004011,Nuclear_Uranium,0.057434366522708266
2025-07-27,Semis,0.06951338175357102,MegaCap_AI,0.06505221062063427,Nuclear_Uranium,0.05743427496995058
2025-07-28,Semis,0.06951210534854775,MegaCap_AI,0.06505128864762552,Nuclear_Uranium,0.057432999712029364
2025-07-29,Semis,0.06934711932707424,MegaCap_AI,0.06497433810325957,Nuclear_Uranium,0.05721298309861817
2025-07-30,Semis,0.06933005429761681,MegaCap_AI,0.06501326189513146,Nuclear_Uranium,0.05742882615631828
2025-07-31,Semis,0.06920233086826959,MegaCap_AI,0.06495644656191334,Grid_Power,0.057378565199777846
2025-08-01,Semis,0.06916845764934422,MegaCap_AI,0.06430879799373655,Grid_Power,0.057359093193201593
2025-08-02,Semis,0.06930015652712841,MegaCap_AI,0.06404754002082168,Grid_Power,0.057585509378222634
2025-08-03,Semis,0.06929827146933326,MegaCap_AI,0.06404611282629548,Grid_Power,0.05758358319430828
2025-08-04,Semis,0.06930084552799781,MegaCap_AI,0.06404830340472022,Grid_Power,0.05758553737228469
2025-08-05,Semis,0.06907101189663604,MegaCap_AI,0.06381156339075524,Grid_Power,0.057257501570680144
2025-08-06,Semis,0.06919290859000153,MegaCap_AI,0.06394254083000793,Grid_Power,0.056651206967662265
2025-08-07,Semis,0.06924153972235134,MegaCap_AI,0.06368349382813712,Grid_Power,0.05668989160907604
2025-08-08,Semis,0.06879364132695572,MegaCap_AI,0.06333400538608068,Grid_Power,0.05715284083565986
2025-08-09,Semis,0.07123056249988904,MegaCap_AI,0.06447218331920541,Grid_Power,0.058345568879235574
2025-08-10,Semis,0.07123775148047815,MegaCap_AI,0.06447833044877237,Grid_Power,0.05835172229656039
2025-08-11,Semis,0.07119502704923754,MegaCap_AI,0.0644442354428951,Grid_Power,0.058311476846195726
2025-08-12,Semis,0.07178289065033026,MegaCap_AI,0.06470676636021185,Grid_Power,0.0585046870114624
2025-08-13,Semis,0.07216809254102495,MegaCap_AI,0.06473831820714096,Grid_Power,0.05894161618732934
2025-08-14,Semis,0.07461318809999067,Grid_Power,0.06234871403308206,MegaCap_AI,0.06156995110725155
2025-08-15,Semis,0.07424922499534914,Grid_Power,0.06419967139597921,MegaCap_AI,0.06014124646963833
2025-08-16,Semis,0.07422990232639769,Grid_Power,0.06460658015775592,MegaCap_AI,0.05991201384631084
2025-08-17,Semis,0.07421641903964257,Grid_Power,0.06459441343626711,MegaCap_AI,0.05990230909290355
2025-08-18,Semis,0.07421793289710871,Grid_Power,0.06459562492802141,MegaCap_AI,0.05990372712410354
2025-08-19,Semis,0.0750978670269,Grid_Power,0.06465394506890253,MegaCap_AI,0.06042172162480582
2025-08-20,Semis,0.07525654040037025,Grid_Power,0.06419483556808045,MegaCap_AI,0.0607353372590762
2025-08-21,Semis,0.07446074328924679,Grid_Power,0.06439302442780731,MegaCap_AI,0.05933714217122807
2025-08-22,Semis,0.07477824673949306,Grid_Power,0.06435649879548641,MegaCap_AI,0.059910125056205056
2025-08-23,Semis,0.07386345780589994,Grid_Power,0.06309763045364455,MegaCap_AI,0.05930720259017245
2025-08-24,Semis,0.0738600008340017,Grid_Power,0.06309438950042387,MegaCap_AI,0.059304773704976686
2025-08-25,Semis,0.07385972500301785,Grid_Power,0.06309409284274309,MegaCap_AI,0.05930451864662179
2025-08-26,Semis,0.07427465419378713,Grid_Power,0.06279073834782968,Equity_US,0.058270178074536584
2025-08-27,Semis,0.07559382419397166,Grid_Power,0.0630691764945334,Equity_US,0.059045298953764765
2025-08-28,Semis,0.07529766714580534,Grid_Power,0.06304778260088839,Equity_US,0.059778743877523695
2025-08-29,Semis,0.0741416252863952,Grid_Power,0.06259494420333477,Equity_US,0.06057423232537693
2025-08-30,Semis,0.07461279207228061,Grid_Power,0.062917046427865,Equity_US,0.060433585172961934
2025-08-31,Semis,0.07461228383525094,Grid_Power,0.06291644986610538,Equity_US,0.060433009745170234
2025-09-01,Semis,0.07461273544290559,Grid_Power,0.0629166999720839,Equity_US,0.06043353357658962
2025-09-02,Semis,0.07463637083580818,Grid_Power,0.06291041447713541,Equity_US,0.06037123064842547
2025-09-03,Semis,0.07501212163317222,Grid_Power,0.06291742447636174,Equity_US,0.060230339376593764
2025-09-04,Semis,0.0753193867195638,Grid_Power,0.06324437041016075,Equity_US,0.06031101047526088
2025-09-05,Semis,0.07547623306132017,Grid_Power,0.06431216090231638,Equity_US,0.060237216567971485
2025-09-06,Semis,0.07461536634184728,Grid_Power,0.06572726345764285,Equity_US,0.060748453076660165
2025-09-07,Semis,0.0746153315939077,Grid_Power,0.06572728892602511,Equity_US,0.06074855091881158
2025-09-08,Semis,0.07461692671962226,Grid_Power,0.0657294100757091,Equity_US,0.060750657732962454
2025-09-09,Semis,0.07485326663904673,Grid_Power,0.06612448307622489,Equity_US,0.06099792476969423
2025-09-10,Semis,0.07423298694154093,Grid_Power,0.0657481129453401,Equity_US,0.06077012720891493
2025-09-11,Semis,0.07369454711454206,Grid_Power,0.0650385617623132,Equity_US,0.06093604625372448
2025-09-12,Semis,0.07178801485064044,Grid_Power,0.06363060483485995,Equity_US,0.060241099595608215
2025-09-13,Semis,0.07179188304770477,Grid_Power,0.06344354217398503,Equity_US,0.060166456427540226
2025-09-14,Semis,0.071763598859431,Grid_Power,0.06340254876489096,Equity_US,0.06013492138734369
2025-09-15,Semis,0.0717629243816059,Grid_Power,0.0634015345061453,Equity_US,0.060134351464864254
2025-09-16,Semis,0.06649450802441956,Grid_Power,0.06212838082669734,Equity_US,0.05926292318023991
2025-09-17,Semis,0.06515276557241281,Grid_Power,0.06131211600150838,Equity_US,0.059343356396249373
2025-09-18,Semis,0.06506172627356606,Grid_Power,0.06109853800095572,Equity_US,0.05937577120478524
2025-09-19,Semis,0.06603688603364458,Grid_Power,0.061988257440728216,Equity_US,0.059238931235906664
2025-09-20,Semis,0.06661286920352477,Grid_Power,0.061909206957304515,Equity_US,0.05917300051749524
2025-09-21,Semis,0.06661285211714192,Grid_Power,0.061909368381562746,Equity_US,0.05917360359933616
2025-09-22,Semis,0.06660113954359267,Grid_Power,0.06188936326033149,Equity_US,0.059158859261712736
2025-09-23,Semis,0.06656802184202204,Grid_Power,0.06208431204036899,Equity_US,0.059155052372219435
2025-09-24,Semis,0.06582731343043828,Grid_Power,0.062244999446495246,Equity_US,0.05927532300008775
2025-09-25,Semis,0.06697933260829864,Grid_Power,0.061780682710894874,Equity_US,0.05997045575762376
2025-09-26,Semis,0.06659280712508334,Grid_Power,0.06205653627927474,Equity_US,0.05960840884630439
2025-09-27,Semis,0.06559040515738905,Grid_Power,0.061680122804080854,Equity_US,0.05919447244612307
2025-09-28,Semis,0.06558934270782502,Grid_Power,0.06167834581042754,Equity_US,0.05919310626201833
2025-09-29,Semis,0.0655974946046813,Grid_Power,0.06168979480612081,Equity_US,0.05920135428226112
2025-09-30,Semis,0.06531250859669469,Grid_Power,0.06176523097971403,Equity_US,0.05920419712169871
2025-10-01,Semis,0.06475044730959582,Grid_Power,0.06185871008214041,Equity_US,0.05989747164826918
2025-10-02,Semis,0.06552597414279657,Grid_Power,0.061725905423219735,Equity_US,0.05982253999740753
2025-10-03,Semis,0.06546655089696003,Grid_Power,0.061170133064097444,Genomics_Bio,0.05986906629873283
2025-10-04,Semis,0.0652342912086372,Grid_Power,0.061089929374706996,Equity_US,0.059152224871309146
2025-10-05,Semis,0.06523324885169948,Grid_Power,0.06108799487166651,Equity_US,0.059150659548821295
2025-10-06,Semis,0.06523312356567583,Grid_Power,0.061087925411275404,Equity_US,0.05915058593831141
2025-10-07,Semis,0.06509735799309127,Grid_Power,0.0611153301946676,Equity_US,0.05894390585532624
2025-10-08,Semis,0.06539562168140728,Grid_Power,0.06101894587881654,Equity_US,0.05871545797649189
2025-10-09,Semis,0.0655915441981329,Grid_Power,0.061551869748483264,Genomics_Bio,0.05941047552546506
2025-10-10,Semis,0.06580347785762981,Grid_Power,0.06157260653968702,Genomics_Bio,0.059012637548570196
2025-10-11,Semis,0.07100100985093066,Grid_Power,0.060704005514212664,Equity_US,0.058143806049669115
2025-10-12,Semis,0.07100026820457103,Grid_Power,0.06070181106164283,Equity_US,0.058141251056437325
2025-10-13,Semis,0.07104712868580901,Grid_Power,0.06076554370790289,Equity_US,0.05818687541343343
2025-10-14,Semis,0.07271395005315417,Grid_Power,0.06045992147582723,Equity_US,0.0572118722400975
2025-10-15,Semis,0.07278114250613665,Grid_Power,0.060476040773316635,Equity_US,0.05707868254447263
2025-10-16,Semis,0.07293297747886322,Grid_Power,0.060553431796032675,Equity_US,0.057073005831902994
2025-10-17,Semis,0.07215907170310683,Grid_Power,0.060591523190640775,Equity_US,0.05708836900107882
2025-10-18,Semis,0.0720148186096368,Grid_Power,0.060878557940643424,Nuclear_Uranium,0.05743866488063268
2025-10-19,Semis,0.07201761500811467,Grid_Power,0.06088207175291057,Nuclear_Uranium,0.0574411819734173
2025-10-20,Semis,0.07202324677619365,Grid_Power,0.06088824005179944,Nuclear_Uranium,0.05744877783844215
2025-10-21,Semis,0.07122575662651862,Grid_Power,0.06061929637047474,Equity_US,0.056744412549478505
2025-10-22,Semis,0.07133880941171065,Grid_Power,0.06016441295441529,Equity_US,0.05643430371762651
2025-10-23,Semis,0.07129615876700528,Grid_Power,0.060790195442775245,Equity_US,0.056241231914452516
2025-10-24,Semis,0.07137041819672446,Grid_Power,0.061259621436956756,Nuclear_Uranium,0.05642867347212696
2025-10-25,Semis,0.07115091180355139,Grid_Power,0.06132134149750363,Nuclear_Uranium,0.056481241648489854
2025-10-26,Semis,0.07114945386720288,Grid_Power,0.06132052452374885,Nuclear_Uranium,0.05647757748957204
2025-10-27,Semis,0.07116613669541674,Grid_Power,0.06133945903856906,Nuclear_Uranium,0.05649917192975581
2025-10-28,Semis,0.07199222128547203,Grid_Power,0.061793965904550836,Nuclear_Uranium,0.05677211522374169
2025-10-29,Semis,0.07149923511972246,Grid_Power,0.061800573884844966,Equity_US,0.05653632526315968
2025-10-30,Semis,0.07154785584637445,Grid_Power,0.06154865288126216,Equity_US,0.056618563544147155
2025-10-31,Semis,0.07244885170331462,Grid_Power,0.06135355967263026,Equity_US,0.05665872870106107
2025-11-01,Semis,0.07187589239176302,Grid_Power,0.061160775268079726,Equity_US,0.05659899998341708
2025-11-02,Semis,0.07187646541810268,Grid_Power,0.061161458858875466,Equity_US,0.05659952349484576
2025-11-03,Semis,0.07187299257338862,Grid_Power,0.06115753090307777,Equity_US,0.056596657260821366
2025-11-04,Semis,0.07179319649024168,Grid_Power,0.06114604884929572,Equity_US,0.05652306217552244
2025-11-05,Semis,0.07116422692586377,Grid_Power,0.06030413435505694,Equity_US,0.05537140331236738
2025-11-06,Semis,0.071376766905921,Grid_Power,0.06090301485986359,Equity_US,0.05586051256074855
2025-11-07,Semis,0.07133151289178306,Grid_Power,0.0606611366575551,Equity_US,0.05555284683789885
2025-11-08,Semis,0.0711734828096077,Grid_Power,0.060703549090935255,Equity_US,0.055637225547983025
2025-11-09,Semis,0.07117442537553466,Grid_Power,0.060703613735450315,Equity_US,0.05563724199574029
2025-11-10,Semis,0.07118781750609753,Grid_Power,0.06071678145690542,Equity_US,0.055647105991674536
2025-11-11,Semis,0.0712064077762261,Grid_Power,0.06042184023836806,Nuclear_Uranium,0.05591106924645569
2025-11-12,Semis,0.07140511613759525,Grid_Power,0.06055798083663572,Nuclear_Uranium,0.05683073676901551
2025-11-13,Semis,0.07117557771414112,Grid_Power,0.06040209257807152,Nuclear_Uranium,0.0572479519709309
2025-11-14,Semis,0.0698700043886281,Grid_Power,0.06032213000680489,Nuclear_Uranium,0.059581022448150264
2025-11-15,Semis,0.06964420294948899,Grid_Power,0.06026061555230094,Nuclear_Uranium,0.05985313984539121
2025-11-16,Semis,0.06964787702727808,Grid_Power,0.06026492977138697,Nuclear_Uranium,0.059857847003040116
2025-11-17,Semis,0.06964670063175862,Grid_Power,0.0602620916621253,Nuclear_Uranium,0.05985537257391705
2025-11-18,Semis,0.0692514182613179,Grid_Power,0.06027669238074904,Nuclear_Uranium,0.0599525072346619
2025-11-19,Semis,0.07019590119553432,Grid_Power,0.059965785948688406,Nuclear_Uranium,0.05980374161850443
2025-11-20,Semis,0.07210361000092669,Grid_Power,0.05999449180007475,Nuclear_Uranium,0.05963687954335896
2025-11-21,Semis,0.07202563680292551,Nuclear_Uranium,0.061388334532362275,Grid_Power,0.05980529556208491
2025-11-22,Semis,0.07170531280260801,Nuclear_Uranium,0.06068827024992992,Grid_Power,0.05977583190876105
2025-11-23,Semis,0.0717050351497422,Nuclear_Uranium,0.0606873102461901,Grid_Power,0.05977505399456111
2025-11-24,Semis,0.07170728283506991,Nuclear_Uranium,0.06069015314849665,Grid_Power,0.05977744866619749
2025-11-25,Semis,0.07171931848991363,Nuclear_Uranium,0.061338187036014874,Grid_Power,0.05890665028460821
2025-11-26,Semis,0.07196283692871269,Nuclear_Uranium,0.060933406886627135,Grid_Power,0.058923591621591574
2025-11-27,Semis,0.07211620514291206,Nuclear_Uranium,0.06041186574345298,Grid_Power,0.0586025642729482
2025-11-28,Semis,0.07204151730966966,Nuclear_Uranium,0.06086831493604975,Grid_Power,0.058525309773475274
2025-11-29,Semis,0.07196288360825621,Nuclear_Uranium,0.06071546394179618,Grid_Power,0.0587095676940521
2025-11-30,Semis,0.07196316279277816,Nuclear_Uranium,0.06071488392443937,Grid_Power,0.05870905405808568
2025-12-01,Semis,0.0719582104315201,Nuclear_Uranium,0.0607070797794473,Grid_Power,0.05870258953925223
2025-12-02,Semis,0.07182137472564783,Nuclear_Uranium,0.060941233604787946,Grid_Power,0.05881608618654534
2025-12-03,Semis,0.07188259810028402,Nuclear_Uranium,0.060953448152985236,Grid_Power,0.05859740505671768
2025-12-04,Semis,0.07194009156925887,Nuclear_Uranium,0.06126129596648649,Grid_Power,0.05844401110147757
2025-12-05,Semis,0.07109956732352159,Nuclear_Uranium,0.061689806398820574,Grid_Power,0.058609838871323997
2025-12-06,Semis,0.07099510145579026,Nuclear_Uranium,0.06091138292258775,Grid_Power,0.058522423562095034
2025-12-07,Semis,0.07099392811405184,Nuclear_Uranium,0.06091129420348127,Grid_Power,0.05852268822818367
2025-12-08,Semis,0.07099069389726852,Nuclear_Uranium,0.06090709959420738,Grid_Power,0.05851897100849664
2025-12-09,Semis,0.07120024173026777,Nuclear_Uranium,0.060872579217502505,Grid_Power,0.05908425106255643
2025-12-10,Semis,0.07101018219387734,Nuclear_Uranium,0.06433532507464469,Grid_Power,0.06002290712909655
2025-12-11,Semis,0.07112419576264034,Nuclear_Uranium,0.06369617431319946,Grid_Power,0.05994723869553595
2025-12-12,Semis,0.07113322101457942,Nuclear_Uranium,0.0637516195844118,Grid_Power,0.059758301643516844
2025-12-13,Semis,0.07139460668879284,Nuclear_Uranium,0.06546019552046159,Grid_Power,0.05974835221110503
2025-12-14,Semis,0.07138343737857876,Nuclear_Uranium,0.0654470983681258,Grid_Power,0.05973690586818624
2025-12-15,Semis,0.07138025125331368,Nuclear_Uranium,0.06544085785580632,Grid_Power,0.05973180934431936
2025-12-16,Semis,0.07143333965327985,Nuclear_Uranium,0.0657244310649816,Grid_Power,0.0593945026311837
2025-12-17,Semis,0.07141751345595962,Nuclear_Uranium,0.06595030993188981,Grid_Power,0.05940218240691855
2025-12-18,Semis,0.07213459540657324,Nuclear_Uranium,0.06728529715771209,Grid_Power,0.060415025642825165
2025-12-19,Semis,0.07256681336777977,Nuclear_Uranium,0.06756685120431588,Grid_Power,0.060460207301426275
2025-12-20,Semis,0.07278824620121985,Nuclear_Uranium,0.06790542908598857,Grid_Power,0.06017525427620255
2025-12-21,Semis,0.07278851478620309,Nuclear_Uranium,0.06790584919937744,Grid_Power,0.06017562346215697
2025-12-22,Semis,0.07278859985834996,Nuclear_Uranium,0.06790601651123078,Grid_Power,0.06017576890347229
2025-12-23,Semis,0.07206069212354381,Nuclear_Uranium,0.06723794886210328,Grid_Power,0.05980197941583926
2025-12-24,Semis,0.07199987130485104,Nuclear_Uranium,0.06645422578120178,Grid_Power,0.06030126333712649
2025-12-25,Semis,0.07194656736478776,Nuclear_Uranium,0.06641900653630992,Grid_Power,0.06023911118786587
2025-12-26,Semis,0.07188972613751711,Nuclear_Uranium,0.06665658632398827,Grid_Power,0.06023094558101224
2025-12-27,Semis,0.0733764565565453,Nuclear_Uranium,0.06747648260171557,Grid_Power,0.061670371967463916
2025-12-28,Semis,0.07337693854964893,Nuclear_Uranium,0.06747857782355603,Grid_Power,0.06167214600947406
2025-12-29,Semis,0.07337549098533426,Nuclear_Uranium,0.06747806426888453,Grid_Power,0.06167153764208994
2025-12-30,Semis,0.07349578998621252,Nuclear_Uranium,0.06763059688366009,Grid_Power,0.06156563494408814
2025-12-31,Semis,0.07340170006183062,Nuclear_Uranium,0.06742788474435316,Grid_Power,0.06146643300959422
2026-01-01,Semis,0.07294798805128623,Nuclear_Uranium,0.06712758680881752,Grid_Power,0.06133464687068082
2026-01-02,Semis,0.07311542133380612,Nuclear_Uranium,0.06690518760172157,Grid_Power,0.0612944161854044
2026-01-03,Semis,0.0732333129553406,Nuclear_Uranium,0.06857946470635998,Grid_Power,0.06170843383493669
2026-01-04,Semis,0.07323370840809287,Nuclear_Uranium,0.06857996926547107,Grid_Power,0.0617088962569602
2026-01-05,Semis,0.0732346246625664,Nuclear_Uranium,0.06858178210135357,Grid_Power,0.06171050116116835
2026-01-06,Semis,0.07261936352864751,Nuclear_Uranium,0.069160390452507,Grid_Power,0.060670071039048916
2026-01-07,Semis,0.07222565219417021,Nuclear_Uranium,0.06943257487758749,Grid_Power,0.060357054212004574
2026-01-08,Semis,0.07219836094456789,Nuclear_Uranium,0.06914936728507601,Grid_Power,0.060142797354195636
2026-01-09,Semis,0.07225590478226351,Nuclear_Uranium,0.06989033440391279,Grid_Power,0.05987021772870837
2026-01-10,Semis,0.07232465986864194,Nuclear_Uranium,0.07007977872498586,Grid_Power,0.05998575491948182
2026-01-11,Semis,0.07232480306109616,Nuclear_Uranium,0.07008018862738385,Grid_Power,0.05998618593408954
2026-01-12,Semis,0.07232455521966497,Nuclear_Uranium,0.07007994351567651,Grid_Power,0.05998595893216734
2026-01-13,Semis,0.0720144565493029,Nuclear_Uranium,0.06974337762046282,Grid_Power,0.059889088837206894
2026-01-14,Semis,0.07206147158599406,Nuclear_Uranium,0.0697693068568733,Grid_Power,0.059775410557556606
2026-01-15,Semis,0.07229452495014176,Nuclear_Uranium,0.06926168022843264,Grid_Power,0.060150698956990295
